NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
13;1;2;2:09.139;0;;45.886;0;48.271;0;34.982;0;146.7;4:21.328;12:51:00.225;0:45.886;0:48.271;0:34.982;;;Am;;Toyota Gazoo Racing;GF;45.886;48.271;34.982;26.058;26.058;19.828;45.886;18.625;1:04.511;29.646;1:34.157;13.856;1:48.013;21.126;2:09.139
13;1;3;2:09.176;0;;45.904;0;48.234;0;35.038;0;146.7;6:30.504;12:53:09.401;0:45.904;0:48.234;0:35.038;;;Am;;Toyota Gazoo Racing;GF;45.904;48.234;35.038;26.108;26.108;19.796;45.904;18.674;1:04.578;29.56;1:34.138;13.932;1:48.070;21.106;2:09.176
13;1;4;2:09.815;0;;45.786;0;49.229;0;34.800;2;145.9;8:40.319;12:55:19.216;0:45.786;0:49.229;0:34.800;;;Am;;Toyota Gazoo Racing;GF;45.786;49.229;34.8;25.898;25.898;19.888;45.786;18.717;1:04.503;30.512;1:35.015;13.741;1:48.756;21.059;2:09.815
13;1;5;2:08.501;3;;45.541;2;48.062;3;34.898;0;147.4;10:48.820;12:57:27.717;0:45.541;0:48.062;0:34.898;;;Am;;Toyota Gazoo Racing;GF;45.541;48.062;34.898;25.774;25.774;19.767;45.541;18.609;1:04.150;29.453;1:33.603;13.799;1:47.402;21.099;2:08.501
13;1;6;2:09.367;0;;45.973;0;48.36;0;35.034;0;146.4;12:58.187;12:59:37.084;0:45.973;0:48.360;0:35.034;;;Am;;Toyota Gazoo Racing;GF;45.973;48.36;35.034;25.965;25.965;20.008;45.973;18.726;1:04.699;29.634;1:34.333;13.897;1:48.230;21.137;2:09.367
13;1;7;2:10.294;0;;46.715;0;48.617;0;34.962;0;145.4;15:08.481;13:01:47.378;0:46.715;0:48.617;0:34.962;;;Am;;Toyota Gazoo Racing;GF;46.715;48.617;34.962;26.057;26.057;20.658;46.715;18.916;1:05.631;29.701;1:35.332;13.785;1:49.117;21.177;2:10.294
13;1;8;2:09.446;0;;46.193;0;48.355;0;34.898;0;146.4;17:17.927;13:03:56.824;0:46.193;0:48.355;0:34.898;;;Am;;Toyota Gazoo Racing;GF;46.193;48.355;34.898;26.063;26.063;20.13;46.193;18.74;1:04.933;29.615;1:34.548;13.793;1:48.341;21.105;2:09.446
13;1;9;2:10.497;0;;45.966;0;49.258;0;35.273;0;145.2;19:28.424;13:06:07.321;0:45.966;0:49.258;0:35.273;;;Am;;Toyota Gazoo Racing;GF;45.966;49.258;35.273;25.957;25.957;20.009;45.966;19.315;1:05.281;29.943;1:35.224;14.007;1:49.231;21.266;2:10.497
13;1;10;2:09.457;0;;45.889;0;48.604;0;34.964;0;146.3;21:37.881;13:08:16.778;0:45.889;0:48.604;0:34.964;;;Am;;Toyota Gazoo Racing;GF;45.889;48.604;34.964;25.99;25.99;19.899;45.889;18.833;1:04.722;29.771;1:34.493;13.945;1:48.438;21.019;2:09.457
13;1;11;2:09.551;0;;45.849;0;48.767;0;34.935;0;146.2;23:47.432;13:10:26.329;0:45.849;0:48.767;0:34.935;;;Am;;Toyota Gazoo Racing;GF;45.849;48.767;34.935;25.974;25.974;19.875;45.849;18.811;1:04.660;29.956;1:34.616;13.917;1:48.533;21.018;2:09.551
13;1;12;2:09.359;0;;45.868;0;48.378;0;35.113;0;146.5;25:56.791;13:12:35.688;0:45.868;0:48.378;0:35.113;;;Am;;Toyota Gazoo Racing;GF;45.868;48.378;35.113;26.092;26.092;19.776;45.868;18.77;1:04.638;29.608;1:34.246;14.04;1:48.286;21.073;2:09.359
13;1;13;2:09.750;0;;;0;;0;;0;146.0;28:06.541;13:14:45.438;;;;;;Am;;Toyota Gazoo Racing;GF;;;;26.01;26.01;;;;1:04.680;;;;1:48.572;21.178;2:09.750
13;1;14;2:09.659;0;;;0;;0;35.130;0;146.1;30:16.200;13:16:55.097;;;0:35.130;;;Am;;Toyota Gazoo Racing;GF;;;35.13;26.003;26.003;;;;1:04.730;29.799;1:34.529;13.935;1:48.464;21.195;2:09.659
13;1;15;2:09.276;0;;45.929;0;48.212;0;35.135;0;146.5;32:25.476;13:19:04.373;0:45.929;0:48.212;0:35.135;;;Am;;Toyota Gazoo Racing;GF;45.929;48.212;35.135;26.148;26.148;19.781;45.929;18.676;1:04.605;29.536;1:34.141;13.906;1:48.047;21.229;2:09.276
13;1;16;2:10.025;0;;46.005;0;48.695;0;35.325;0;145.7;34:35.501;13:21:14.398;0:46.005;0:48.695;0:35.325;;;Am;;Toyota Gazoo Racing;GF;46.005;48.695;35.325;26.115;26.115;19.89;46.005;18.866;1:04.871;29.829;1:34.700;14.119;1:48.819;21.206;2:10.025
13;1;17;2:10.681;0;;46.092;0;49.244;0;35.345;0;145.0;36:46.182;13:23:25.079;0:46.092;0:49.244;0:35.345;;;Am;;Toyota Gazoo Racing;GF;46.092;49.244;35.345;26.119;26.119;19.973;46.092;18.93;1:05.022;30.314;1:35.336;14.113;1:49.449;21.232;2:10.681
13;1;18;2:10.604;0;;47.190;0;48.21;0;35.204;0;145.1;38:56.786;13:25:35.683;0:47.190;0:48.210;0:35.204;;;Am;;Toyota Gazoo Racing;GF;47.19;48.21;35.204;26.626;26.626;20.564;47.190;18.767;1:05.957;29.443;1:35.400;14.168;1:49.568;21.036;2:10.604
13;1;19;2:10.627;0;;46.873;0;48.502;0;35.252;0;145.0;41:07.413;13:27:46.310;0:46.873;0:48.502;0:35.252;;;Am;;Toyota Gazoo Racing;GF;46.873;48.502;35.252;26.882;26.882;19.991;46.873;18.771;1:05.644;29.731;1:35.375;14.089;1:49.464;21.163;2:10.627
13;1;20;2:10.064;0;;46.810;0;48.376;0;34.878;0;145.7;43:17.477;13:29:56.374;0:46.810;0:48.376;0:34.878;;;Am;;Toyota Gazoo Racing;GF;46.81;48.376;34.878;26.519;26.519;20.291;46.810;18.766;1:05.576;29.61;1:35.186;13.682;1:48.868;21.196;2:10.064
13;1;21;2:10.315;0;;46.439;0;48.585;0;35.291;0;145.4;45:27.792;13:32:06.689;0:46.439;0:48.585;0:35.291;;;Am;;Toyota Gazoo Racing;FF;46.439;48.585;35.291;26.276;26.276;20.163;46.439;19.011;1:05.450;29.574;1:35.024;14.086;1:49.110;21.205;2:10.315
15;1;1;2:18.017;0;;51.677;0;50.947;0;35.393;0;137.3;2:18.017;12:48:56.914;0:51.677;0:50.947;0:35.393;;;Am;;Toyota Gazoo Racing;GF;51.677;50.947;35.393;29.357;29.357;22.32;51.677;19.386;1:11.063;31.561;1:42.624;13.996;1:56.620;21.397;2:18.017
15;1;2;2:10.655;0;;45.974;0;49.214;0;35.467;0;145.0;4:28.672;12:51:07.569;0:45.974;0:49.214;0:35.467;;;Am;;Toyota Gazoo Racing;GF;45.974;49.214;35.467;26.158;26.158;19.816;45.974;19.192;1:05.166;30.022;1:35.188;13.956;1:49.144;21.511;2:10.655
15;1;3;2:10.293;0;;46.001;0;48.896;0;35.396;0;145.4;6:38.965;12:53:17.862;0:46.001;0:48.896;0:35.396;;;Am;;Toyota Gazoo Racing;GF;46.001;48.896;35.396;26.097;26.097;19.904;46.001;19.119;1:05.120;29.777;1:34.897;13.863;1:48.760;21.533;2:10.293
15;1;4;2:10.728;0;;46.598;0;48.799;0;35.331;0;144.9;8:49.693;12:55:28.590;0:46.598;0:48.799;0:35.331;;;Am;;Toyota Gazoo Racing;GF;46.598;48.799;35.331;26.698;26.698;19.9;46.598;18.988;1:05.586;29.811;1:35.397;13.953;1:49.350;21.378;2:10.728
15;1;5;2:09.754;2;;45.919;0;48.759;2;35.076;2;146.0;10:59.447;12:57:38.344;0:45.919;0:48.759;0:35.076;;;Am;;Toyota Gazoo Racing;GF;45.919;48.759;35.076;26.106;26.106;19.813;45.919;19.016;1:04.935;29.743;1:34.678;13.716;1:48.394;21.360;2:09.754
15;1;6;2:10.051;0;;46.103;0;48.783;0;35.165;0;145.7;13:09.498;12:59:48.395;0:46.103;0:48.783;0:35.165;;;Am;;Toyota Gazoo Racing;GF;46.103;48.783;35.165;26.27;26.27;19.833;46.103;19.093;1:05.196;29.69;1:34.886;13.786;1:48.672;21.379;2:10.051
15;1;7;2:10.045;0;;45.895;2;49.029;0;35.121;0;145.7;15:19.543;13:01:58.440;0:45.895;0:49.029;0:35.121;;;Am;;Toyota Gazoo Racing;GF;45.895;49.029;35.121;26.061;26.061;19.834;45.895;19.258;1:05.153;29.771;1:34.924;13.721;1:48.645;21.400;2:10.045
15;1;8;2:10.788;0;;46.324;0;49.051;0;35.413;0;144.9;17:30.331;13:04:09.228;0:46.324;0:49.051;0:35.413;;;Am;;Toyota Gazoo Racing;GF;46.324;49.051;35.413;26.347;26.347;19.977;46.324;19.095;1:05.419;29.956;1:35.375;14.122;1:49.497;21.291;2:10.788
15;1;9;2:11.006;0;;46.340;0;49.152;0;35.514;0;144.6;19:41.337;13:06:20.234;0:46.340;0:49.152;0:35.514;;;Am;;Toyota Gazoo Racing;GF;46.34;49.152;35.514;26.188;26.188;20.152;46.340;19.283;1:05.623;29.869;1:35.492;14.127;1:49.619;21.387;2:11.006
15;1;10;2:10.355;0;;46.074;0;48.96;0;35.321;0;145.3;21:51.692;13:08:30.589;0:46.074;0:48.960;0:35.321;;;Am;;Toyota Gazoo Racing;GF;46.074;48.96;35.321;26.063;26.063;20.011;46.074;19.01;1:05.084;29.95;1:35.034;13.859;1:48.893;21.462;2:10.355
15;1;11;2:10.217;0;;46.046;0;48.997;0;35.174;0;145.5;24:01.909;13:10:40.806;0:46.046;0:48.997;0:35.174;;;Am;;Toyota Gazoo Racing;GF;46.046;48.997;35.174;26.092;26.092;19.954;46.046;19.133;1:05.179;29.864;1:35.043;13.876;1:48.919;21.298;2:10.217
15;1;12;2:10.597;0;;46.049;0;48.982;0;35.566;0;145.1;26:12.506;13:12:51.403;0:46.049;0:48.982;0:35.566;;;Am;;Toyota Gazoo Racing;GF;46.049;48.982;35.566;26.106;26.106;19.943;46.049;18.974;1:05.023;30.008;1:35.031;14.092;1:49.123;21.474;2:10.597
15;1;13;2:11.076;0;;;0;;0;;0;144.5;28:23.582;13:15:02.479;;;;;;Am;;Toyota Gazoo Racing;GF;;;;26.314;26.314;;;;1:05.588;;;;1:49.603;21.473;2:11.076
15;1;14;2:11.486;0;;46.563;0;49.52;0;35.403;0;144.1;30:35.068;13:17:13.965;0:46.563;0:49.520;0:35.403;;;Am;;Toyota Gazoo Racing;GF;46.563;49.52;35.403;26.244;26.244;20.319;46.563;19.01;1:05.573;30.51;1:36.083;13.979;1:50.062;21.424;2:11.486
15;1;15;2:11.054;0;;46.401;0;49.219;0;35.434;0;144.6;32:46.122;13:19:25.019;0:46.401;0:49.219;0:35.434;;;Am;;Toyota Gazoo Racing;GF;46.401;49.219;35.434;26.317;26.317;20.084;46.401;19.07;1:05.471;30.149;1:35.620;14.085;1:49.705;21.349;2:11.054
15;1;16;2:11.277;0;;46.688;0;49.181;0;35.408;0;144.3;34:57.399;13:21:36.296;0:46.688;0:49.181;0:35.408;;;Am;;Toyota Gazoo Racing;GF;46.688;49.181;35.408;26.467;26.467;20.221;46.688;19.099;1:05.787;30.082;1:35.869;14.014;1:49.883;21.394;2:11.277
15;1;17;2:11.518;0;;46.426;0;49.346;0;35.746;0;144.0;37:08.917;13:23:47.814;0:46.426;0:49.346;0:35.746;;;Am;;Toyota Gazoo Racing;GF;46.426;49.346;35.746;26.316;26.316;20.11;46.426;19.241;1:05.667;30.105;1:35.772;14.164;1:49.936;21.582;2:11.518
15;1;18;2:11.117;0;;46.375;0;49.19;0;35.552;0;144.5;39:20.034;13:25:58.931;0:46.375;0:49.190;0:35.552;;;Am;;Toyota Gazoo Racing;GF;46.375;49.19;35.552;26.258;26.258;20.117;46.375;19.181;1:05.556;30.009;1:35.565;14.106;1:49.671;21.446;2:11.117
15;1;19;2:13.666;0;;49.363;0;49.011;0;35.292;0;141.7;41:33.700;13:28:12.597;0:49.363;0:49.011;0:35.292;;;Am;;Toyota Gazoo Racing;GF;49.363;49.011;35.292;26.315;26.315;23.048;49.363;19.15;1:08.513;29.861;1:38.374;14.007;1:52.381;21.285;2:13.666
15;1;20;2:11.826;0;;47.312;0;48.973;0;35.541;0;143.7;43:45.526;13:30:24.423;0:47.312;0:48.973;0:35.541;;;Am;;Toyota Gazoo Racing;GF;47.312;48.973;35.541;26.913;26.913;20.399;47.312;19.166;1:06.478;29.807;1:36.285;14.271;1:50.556;21.270;2:11.826
15;1;21;2:11.830;0;;46.774;0;49.428;0;35.628;0;143.7;45:57.356;13:32:36.253;0:46.774;0:49.428;0:35.628;;;Am;;Toyota Gazoo Racing;FF;46.774;49.428;35.628;26.583;26.583;20.191;46.774;19.303;1:06.077;30.125;1:36.202;14.174;1:50.376;21.454;2:11.830
2;1;1;2:11.917;0;;48.109;0;48.584;0;35.224;0;143.6;2:11.917;12:48:50.814;0:48.109;0:48.584;0:35.224;;;Am;;Toyota Gazoo Racing;GF;48.109;48.584;35.224;28.157;28.157;19.952;48.109;18.792;1:06.901;29.792;1:36.693;14.036;1:50.729;21.188;2:11.917
2;1;2;2:09.222;0;;45.841;0;48.33;0;35.051;0;146.6;4:21.139;12:51:00.036;0:45.841;0:48.330;0:35.051;;;Am;;Toyota Gazoo Racing;GF;45.841;48.33;35.051;25.979;25.979;19.862;45.841;18.82;1:04.661;29.51;1:34.171;13.9;1:48.071;21.151;2:09.222
2;1;3;2:09.162;0;;45.775;0;48.417;0;34.970;0;146.7;6:30.301;12:53:09.198;0:45.775;0:48.417;0:34.970;;;Am;;Toyota Gazoo Racing;GF;45.775;48.417;34.97;25.979;25.979;19.796;45.775;18.773;1:04.548;29.644;1:34.192;13.825;1:48.017;21.145;2:09.162
2;1;4;2:08.941;2;;45.645;2;48.278;2;35.018;0;146.9;8:39.242;12:55:18.139;0:45.645;0:48.278;0:35.018;;;Am;;Toyota Gazoo Racing;GF;45.645;48.278;35.018;25.796;25.796;19.849;45.645;18.706;1:04.351;29.572;1:33.923;13.856;1:47.779;21.162;2:08.941
2;1;5;2:09.118;0;;45.831;0;48.326;0;34.961;0;146.7;10:48.360;12:57:27.257;0:45.831;0:48.326;0:34.961;;;Am;;Toyota Gazoo Racing;GF;45.831;48.326;34.961;25.928;25.928;19.903;45.831;18.774;1:04.605;29.552;1:34.157;13.876;1:48.033;21.085;2:09.118
2;1;6;2:09.327;0;;45.900;0;48.387;0;35.040;0;146.5;12:57.687;12:59:36.584;0:45.900;0:48.387;0:35.040;;;Am;;Toyota Gazoo Racing;GF;45.9;48.387;35.04;26.015;26.015;19.885;45.900;18.754;1:04.654;29.633;1:34.287;13.942;1:48.229;21.098;2:09.327
2;1;7;2:10.991;0;;47.567;0;48.631;0;34.793;2;144.6;15:08.678;13:01:47.575;0:47.567;0:48.631;0:34.793;;;Am;;Toyota Gazoo Racing;GF;47.567;48.631;34.793;25.958;25.958;21.609;47.567;19.14;1:06.707;29.491;1:36.198;13.772;1:49.970;21.021;2:10.991
2;1;8;2:09.903;0;;46.290;0;48.625;0;34.988;0;145.8;17:18.581;13:03:57.478;0:46.290;0:48.625;0:34.988;;;Am;;Toyota Gazoo Racing;GF;46.29;48.625;34.988;26.005;26.005;20.285;46.290;18.888;1:05.178;29.737;1:34.915;13.762;1:48.677;21.226;2:09.903
2;1;9;2:10.069;0;;46.268;0;48.56;0;35.241;0;145.7;19:28.650;13:06:07.547;0:46.268;0:48.560;0:35.241;;;Am;;Toyota Gazoo Racing;GF;46.268;48.56;35.241;26.253;26.253;20.015;46.268;18.918;1:05.186;29.642;1:34.828;14.011;1:48.839;21.230;2:10.069
2;1;10;2:09.684;0;;46.011;0;48.61;0;35.063;0;146.1;21:38.334;13:08:17.231;0:46.011;0:48.610;0:35.063;;;Am;;Toyota Gazoo Racing;GF;46.011;48.61;35.063;26.028;26.028;19.983;46.011;18.765;1:04.776;29.845;1:34.621;13.938;1:48.559;21.125;2:09.684
2;1;11;2:09.516;0;;45.887;0;48.722;0;34.907;0;146.3;23:47.850;13:10:26.747;0:45.887;0:48.722;0:34.907;;;Am;;Toyota Gazoo Racing;GF;45.887;48.722;34.907;25.961;25.961;19.926;45.887;18.753;1:04.640;29.969;1:34.609;13.826;1:48.435;21.081;2:09.516
2;1;12;2:09.289;0;;45.791;0;48.432;0;35.066;0;146.5;25:57.139;13:12:36.036;0:45.791;0:48.432;0:35.066;;;Am;;Toyota Gazoo Racing;GF;45.791;48.432;35.066;25.872;25.872;19.919;45.791;18.768;1:04.559;29.664;1:34.223;13.946;1:48.169;21.120;2:09.289
2;1;13;2:09.692;0;;;0;;0;;0;146.1;28:06.831;13:14:45.728;;;;;;Am;;Toyota Gazoo Racing;GF;;;;25.856;25.856;;;;1:04.751;;;;1:48.584;21.108;2:09.692
2;1;14;2:09.586;0;;;0;;0;34.927;0;146.2;30:16.417;13:16:55.314;;;0:34.927;;;Am;;Toyota Gazoo Racing;GF;;;34.927;25.926;25.926;;;;1:04.591;30.068;1:34.659;13.831;1:48.490;21.096;2:09.586
2;1;15;2:09.498;0;;46.049;0;48.514;0;34.935;0;146.3;32:25.915;13:19:04.812;0:46.049;0:48.514;0:34.935;;;Am;;Toyota Gazoo Racing;GF;46.049;48.514;34.935;26.168;26.168;19.881;46.049;18.638;1:04.687;29.876;1:34.563;13.852;1:48.415;21.083;2:09.498
2;1;16;2:09.812;0;;45.984;0;48.443;0;35.385;0;145.9;34:35.727;13:21:14.624;0:45.984;0:48.443;0:35.385;;;Am;;Toyota Gazoo Racing;GF;45.984;48.443;35.385;26.029;26.029;19.955;45.984;18.798;1:04.782;29.645;1:34.427;14.321;1:48.748;21.064;2:09.812
2;1;17;2:10.404;0;;46.184;0;48.911;0;35.309;0;145.3;36:46.131;13:23:25.028;0:46.184;0:48.911;0:35.309;;;Am;;Toyota Gazoo Racing;GF;46.184;48.911;35.309;26.151;26.151;20.033;46.184;18.817;1:05.001;30.094;1:35.095;14.019;1:49.114;21.290;2:10.404
2;1;18;2:10.460;0;;46.494;0;48.761;0;35.205;0;145.2;38:56.591;13:25:35.488;0:46.494;0:48.761;0:35.205;;;Am;;Toyota Gazoo Racing;GF;46.494;48.761;35.205;26.332;26.332;20.162;46.494;19.009;1:05.503;29.752;1:35.255;14.127;1:49.382;21.078;2:10.460
2;1;19;2:10.465;0;;46.315;0;48.744;0;35.406;0;145.2;41:07.056;13:27:45.953;0:46.315;0:48.744;0:35.406;;;Am;;Toyota Gazoo Racing;GF;46.315;48.744;35.406;26.316;26.316;19.999;46.315;19.023;1:05.338;29.721;1:35.059;14.143;1:49.202;21.263;2:10.465
2;1;20;2:10.218;0;;46.266;0;48.745;0;35.207;0;145.5;43:17.274;13:29:56.171;0:46.266;0:48.745;0:35.207;;;Am;;Toyota Gazoo Racing;GF;46.266;48.745;35.207;26.364;26.364;19.902;46.266;19.007;1:05.273;29.738;1:35.011;13.912;1:48.923;21.295;2:10.218
2;1;21;2:10.229;0;;46.483;0;48.64;0;35.106;0;145.5;45:27.503;13:32:06.400;0:46.483;0:48.640;0:35.106;;;Am;;Toyota Gazoo Racing;FF;46.483;48.64;35.106;26.108;26.108;20.375;46.483;18.966;1:05.449;29.674;1:35.123;13.843;1:48.966;21.263;2:10.229
41;1;1;2:21.970;0;;52.443;0;53.644;0;35.883;0;133.4;2:21.970;12:49:00.867;0:52.443;0:53.644;0:35.883;;;Am;;Toyota Gazoo Racing;GF;52.443;53.644;35.883;30.313;30.313;22.13;52.443;19.996;1:12.439;33.648;1:46.087;14.165;2:00.252;21.718;2:21.970
41;1;2;2:11.133;0;;46.595;0;49.205;0;35.333;0;144.5;4:33.103;12:51:12.000;0:46.595;0:49.205;0:35.333;;;Am;;Toyota Gazoo Racing;GF;46.595;49.205;35.333;26.177;26.177;20.418;46.595;19.384;1:05.979;29.821;1:35.800;13.956;1:49.756;21.377;2:11.133
41;1;3;2:11.306;0;;46.613;0;48.92;0;35.773;0;144.3;6:44.409;12:53:23.306;0:46.613;0:48.920;0:35.773;;;Am;;Toyota Gazoo Racing;GF;46.613;48.92;35.773;26.203;26.203;20.41;46.613;19.186;1:05.799;29.734;1:35.533;14.407;1:49.940;21.366;2:11.306
41;1;4;2:10.582;0;;45.892;2;49.243;0;35.447;0;145.1;8:54.991;12:55:33.888;0:45.892;0:49.243;0:35.447;;;Am;;Toyota Gazoo Racing;GF;45.892;49.243;35.447;25.868;25.868;20.024;45.892;19.249;1:05.141;29.994;1:35.135;13.961;1:49.096;21.486;2:10.582
41;1;5;2:10.822;0;;46.098;0;49.373;0;35.351;0;144.8;11:05.813;12:57:44.710;0:46.098;0:49.373;0:35.351;;;Am;;Toyota Gazoo Racing;GF;46.098;49.373;35.351;26.012;26.012;20.086;46.098;19.249;1:05.347;30.124;1:35.471;13.934;1:49.405;21.417;2:10.822
41;1;6;2:10.247;0;;45.988;0;49.04;0;35.219;0;145.5;13:16.060;12:59:54.957;0:45.988;0:49.040;0:35.219;;;Am;;Toyota Gazoo Racing;GF;45.988;49.04;35.219;25.953;25.953;20.035;45.988;19.201;1:05.189;29.839;1:35.028;13.831;1:48.859;21.388;2:10.247
41;1;7;2:10.285;0;;46.078;0;48.993;0;35.214;0;145.4;15:26.345;13:02:05.242;0:46.078;0:48.993;0:35.214;;;Am;;Toyota Gazoo Racing;GF;46.078;48.993;35.214;26.021;26.021;20.057;46.078;19.154;1:05.232;29.839;1:35.071;13.892;1:48.963;21.322;2:10.285
41;1;8;2:10.642;0;;46.032;0;49.102;0;35.508;0;145.0;17:36.987;13:04:15.884;0:46.032;0:49.102;0:35.508;;;Am;;Toyota Gazoo Racing;GF;46.032;49.102;35.508;26.073;26.073;19.959;46.032;19.08;1:05.112;30.022;1:35.134;14.024;1:49.158;21.484;2:10.642
41;1;9;2:10.301;0;;46.190;0;48.96;0;35.151;0;145.4;19:47.288;13:06:26.185;0:46.190;0:48.960;0:35.151;;;Am;;Toyota Gazoo Racing;GF;46.19;48.96;35.151;26.17;26.17;20.02;46.190;19.102;1:05.292;29.858;1:35.150;13.893;1:49.043;21.258;2:10.301
41;1;10;2:10.883;0;;46.364;0;49.292;0;35.227;0;144.7;21:58.171;13:08:37.068;0:46.364;0:49.292;0:35.227;;;Am;;Toyota Gazoo Racing;GF;46.364;49.292;35.227;26.043;26.043;20.321;46.364;19.226;1:05.590;30.066;1:35.656;13.808;1:49.464;21.419;2:10.883
41;1;11;2:10.624;0;;46.291;0;48.972;0;35.361;0;145.0;24:08.795;13:10:47.692;0:46.291;0:48.972;0:35.361;;;Am;;Toyota Gazoo Racing;GF;46.291;48.972;35.361;26.149;26.149;20.142;46.291;19.056;1:05.347;29.916;1:35.263;13.814;1:49.077;21.547;2:10.624
41;1;12;2:10.210;0;;46.009;0;48.912;0;35.289;0;145.5;26:19.005;13:12:57.902;0:46.009;0:48.912;0:35.289;;;Am;;Toyota Gazoo Racing;GF;46.009;48.912;35.289;25.959;25.959;20.05;46.009;19.016;1:05.025;29.896;1:34.921;13.933;1:48.854;21.356;2:10.210
41;1;13;2:10.799;0;;;0;;0;;0;144.8;28:29.804;13:15:08.701;;;;;;Am;;Toyota Gazoo Racing;GF;;;;26.201;26.201;;;;1:05.356;;;;1:49.538;21.261;2:10.799
41;1;14;2:10.502;0;;46.279;0;49.052;0;35.171;0;145.2;30:40.306;13:17:19.203;0:46.279;0:49.052;0:35.171;;;Am;;Toyota Gazoo Racing;GF;46.279;49.052;35.171;26.115;26.115;20.164;46.279;18.981;1:05.260;30.071;1:35.331;13.801;1:49.132;21.370;2:10.502
41;1;15;2:10.216;0;;46.111;0;48.997;0;35.108;2;145.5;32:50.522;13:19:29.419;0:46.111;0:48.997;0:35.108;;;Am;;Toyota Gazoo Racing;GF;46.111;48.997;35.108;26.004;26.004;20.107;46.111;19.065;1:05.176;29.932;1:35.108;13.786;1:48.894;21.322;2:10.216
41;1;16;2:10.054;2;;46.157;0;48.784;2;35.113;0;145.7;35:00.576;13:21:39.473;0:46.157;0:48.784;0:35.113;;;Am;;Toyota Gazoo Racing;GF;46.157;48.784;35.113;25.999;25.999;20.158;46.157;18.94;1:05.097;29.844;1:34.941;13.81;1:48.751;21.303;2:10.054
41;1;17;2:10.454;0;;46.142;0;48.997;0;35.315;0;145.2;37:11.030;13:23:49.927;0:46.142;0:48.997;0:35.315;;;Am;;Toyota Gazoo Racing;GF;46.142;48.997;35.315;25.999;25.999;20.143;46.142;19.193;1:05.335;29.804;1:35.139;13.723;1:48.862;21.592;2:10.454
41;1;18;2:10.983;0;;46.626;0;49.035;0;35.322;0;144.6;39:22.013;13:26:00.910;0:46.626;0:49.035;0:35.322;;;Am;;Toyota Gazoo Racing;GF;46.626;49.035;35.322;26.41;26.41;20.216;46.626;19.168;1:05.794;29.867;1:35.661;13.848;1:49.509;21.474;2:10.983
41;1;19;2:12.009;0;;47.588;0;49.308;0;35.113;0;143.5;41:34.022;13:28:12.919;0:47.588;0:49.308;0:35.113;;;Am;;Toyota Gazoo Racing;GF;47.588;49.308;35.113;26.07;26.07;21.518;47.588;19.273;1:06.861;30.035;1:36.896;13.882;1:50.778;21.231;2:12.009
41;1;20;2:11.428;0;;46.879;0;49.008;0;35.541;0;144.1;43:45.450;13:30:24.347;0:46.879;0:49.008;0:35.541;;;Am;;Toyota Gazoo Racing;GF;46.879;49.008;35.541;26.277;26.277;20.602;46.879;19.027;1:05.906;29.981;1:35.887;14.022;1:49.909;21.519;2:11.428
41;1;21;2:11.401;0;;46.699;0;49.31;0;35.392;0;144.2;45:56.851;13:32:35.748;0:46.699;0:49.310;0:35.392;;;Am;;Toyota Gazoo Racing;FF;46.699;49.31;35.392;26.424;26.424;20.275;46.699;19.068;1:05.767;30.242;1:36.009;13.937;1:49.946;21.455;2:11.401
46;1;1;2:12.388;0;;48.877;0;48.386;0;35.125;0;143.1;2:12.388;12:48:51.285;0:48.877;0:48.386;0:35.125;;;Am;;Toyota Gazoo Racing;GF;48.877;48.386;35.125;28.449;28.449;20.428;48.877;18.823;1:07.700;29.563;1:37.263;14.007;1:51.270;21.118;2:12.388
46;1;2;2:09.218;0;;45.948;0;48.29;0;34.980;0;146.6;4:21.606;12:51:00.503;0:45.948;0:48.290;0:34.980;;;Am;;Toyota Gazoo Racing;GF;45.948;48.29;34.98;26.073;26.073;19.875;45.948;18.699;1:04.647;29.591;1:34.238;13.826;1:48.064;21.154;2:09.218
46;1;3;2:09.344;0;;45.874;0;48.407;0;35.063;0;146.5;6:30.950;12:53:09.847;0:45.874;0:48.407;0:35.063;;;Am;;Toyota Gazoo Racing;GF;45.874;48.407;35.063;26.039;26.039;19.835;45.874;18.626;1:04.500;29.781;1:34.281;13.812;1:48.093;21.251;2:09.344
46;1;4;2:09.890;0;;46.258;0;48.584;0;35.048;0;145.9;8:40.840;12:55:19.737;0:46.258;0:48.584;0:35.048;;;Am;;Toyota Gazoo Racing;GF;46.258;48.584;35.048;26.201;26.201;20.057;46.258;18.616;1:04.874;29.968;1:34.842;13.905;1:48.747;21.143;2:09.890
