expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number
,7,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:12:30.025Z,GR86-036-98,0,2025-10-19T15:12:29.434Z,GR86-036-98,98
,8,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:14:14.117Z,GR86-036-98,0,2025-10-19T15:14:13.477Z,GR86-036-98,98
,9,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:15:56.896Z,GR86-036-98,0,2025-10-19T15:15:56.644Z,GR86-036-98,98
,10,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:17:39.720Z,GR86-036-98,0,2025-10-19T15:17:39.491Z,GR86-036-98,98
,11,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:19:21.304Z,GR86-036-98,0,2025-10-19T15:19:20.900Z,GR86-036-98,98
,12,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:21:03.936Z,GR86-036-98,0,2025-10-19T15:21:03.479Z,GR86-036-98,98
,13,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:22:48.023Z,GR86-036-98,0,2025-10-19T15:22:47.780Z,GR86-036-98,98
,14,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:24:30.043Z,GR86-036-98,0,2025-10-19T15:24:29.659Z,GR86-036-98,98
,15,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:26:11.788Z,GR86-036-98,0,2025-10-19T15:26:11.570Z,GR86-036-98,98
,16,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:27:59.782Z,GR86-036-98,0,2025-10-19T15:27:51.974Z,GR86-036-98,98
,17,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:30:47.524Z,GR86-036-98,0,2025-10-19T15:29:53.975Z,GR86-036-98,98
,18,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:32:23.948Z,GR86-036-98,0,2025-10-19T15:32:23.273Z,GR86-036-98,98
,19,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:34:55.888Z,GR86-036-98,0,2025-10-19T15:34:55.383Z,GR86-036-98,98
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:05.879Z,GR86-036-98,0,2025-10-19T15:37:05.263Z,GR86-036-98,98
,21,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:38:53.315Z,GR86-036-98,0,2025-10-19T15:38:51.900Z,GR86-036-98,98
,22,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:41:06.434Z,GR86-036-98,0,2025-10-19T15:41:04.163Z,GR86-036-98,98
,23,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:43:28.186Z,GR86-036-98,0,2025-10-19T15:43:27.874Z,GR86-036-98,98
,24,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:45:50.202Z,GR86-036-98,0,2025-10-19T15:45:49.815Z,GR86-036-98,98
,25,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:48:03.323Z,GR86-036-98,0,2025-10-19T15:48:02.673Z,GR86-036-98,98
,26,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:50:12.734Z,GR86-036-98,0,2025-10-19T15:50:12.335Z,GR86-036-98,98
,1,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T14:59:32.517Z,GR86-013-80,0,2025-10-19T14:59:31.287Z,GR86-013-80,80
,2,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:02:11.373Z,GR86-013-80,0,2025-10-19T15:02:10.465Z,GR86-013-80,80
,3,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:04:37.162Z,GR86-013-80,0,2025-10-19T15:04:35.952Z,GR86-013-80,80
,4,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:07:00.349Z,GR86-013-80,0,2025-10-19T15:06:30.717Z,GR86-013-80,80
,5,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:09:01.343Z,GR86-013-80,0,2025-10-19T15:08:34.676Z,GR86-013-80,80
,6,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:10:51.548Z,GR86-013-80,0,2025-10-19T15:10:47.194Z,GR86-013-80,80
,7,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:12:35.377Z,GR86-013-80,0,2025-10-19T15:12:35.205Z,GR86-013-80,80
,8,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:14:19.875Z,GR86-013-80,0,2025-10-19T15:14:19.383Z,GR86-013-80,80
,9,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:16:04.593Z,GR86-013-80,0,2025-10-19T15:16:04.175Z,GR86-013-80,80
,10,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:17:48.494Z,GR86-013-80,0,2025-10-19T15:17:47.321Z,GR86-013-80,80
,11,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:19:30.580Z,GR86-013-80,0,2025-10-19T15:19:30.283Z,GR86-013-80,80
,12,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:21:15.332Z,GR86-013-80,0,2025-10-19T15:21:15.193Z,GR86-013-80,80
,13,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:23:00.850Z,GR86-013-80,0,2025-10-19T15:23:00.553Z,GR86-013-80,80
,14,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:24:48.056Z,GR86-013-80,0,2025-10-19T15:24:43.134Z,GR86-013-80,80
,15,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:26:29.198Z,GR86-013-80,0,2025-10-19T15:26:25.418Z,GR86-013-80,80
,15,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:28:09.253Z,GR86-013-80,0,2025-10-19T15:28:08.512Z,GR86-013-80,80
,16,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:28:09.252Z,GR86-013-80,0,2025-10-19T15:28:08.509Z,GR86-013-80,80
,16,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:28:09.254Z,GR86-013-80,0,2025-10-19T15:28:08.513Z,GR86-013-80,80
,17,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:30:47.961Z,GR86-013-80,0,2025-10-19T15:29:57.964Z,GR86-013-80,80
,18,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:32:28.196Z,GR86-013-80,0,2025-10-19T15:32:27.254Z,GR86-013-80,80
,19,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:35:00.059Z,GR86-013-80,0,2025-10-19T15:34:59.354Z,GR86-013-80,80
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:07.522Z,GR86-013-80,0,2025-10-19T15:37:07.356Z,GR86-013-80,80
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:39:43.242Z,GR86-013-80,0,2025-10-19T15:39:42.729Z,GR86-013-80,80
,21,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:39:43.238Z,GR86-013-80,0,2025-10-19T15:39:42.727Z,GR86-013-80,80
,21,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:39:43.243Z,GR86-013-80,0,2025-10-19T15:39:42.733Z,GR86-013-80,80
,22,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:41:31.071Z,GR86-013-80,0,2025-10-19T15:41:27.484Z,GR86-013-80,80
,23,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:43:37.970Z,GR86-013-80,0,2025-10-19T15:43:37.761Z,GR86-013-80,80
,24,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:45:59.578Z,GR86-013-80,0,2025-10-19T15:45:58.882Z,GR86-013-80,80
,25,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:48:11.430Z,GR86-013-80,0,2025-10-19T15:48:10.652Z,GR86-013-80,80
,26,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:50:21.122Z,GR86-013-80,0,2025-10-19T15:50:20.796Z,GR86-013-80,80
,32768,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:57:05.075Z,GR86-013-80,0,2025-10-19T15:56:52.642Z,GR86-013-80,80
,1,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T14:59:25.423Z,GR86-016-55,0,2025-10-19T14:59:20.361Z,GR86-016-55,55
,2,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:02:01.905Z,GR86-016-55,0,2025-10-19T15:02:01.201Z,GR86-016-55,55
,3,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:04:35.000Z,GR86-016-55,0,2025-10-19T15:04:34.458Z,GR86-016-55,55
,4,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:07:00.130Z,GR86-016-55,0,2025-10-19T15:06:22.981Z,GR86-016-55,55
,5,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:09:01.071Z,GR86-016-55,0,2025-10-19T15:08:27.386Z,GR86-016-55,55
,6,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:10:43.366Z,GR86-016-55,0,2025-10-19T15:10:42.970Z,GR86-016-55,55
,7,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:12:26.970Z,GR86-016-55,0,2025-10-19T15:12:26.786Z,GR86-016-55,55
,8,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:14:08.847Z,GR86-016-55,0,2025-10-19T15:14:08.563Z,GR86-016-55,55
,9,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:15:51.840Z,GR86-016-55,0,2025-10-19T15:15:50.454Z,GR86-016-55,55
,10,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:17:33.957Z,GR86-016-55,0,2025-10-19T15:17:32.762Z,GR86-016-55,55
,11,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:19:15.117Z,GR86-016-55,0,2025-10-19T15:19:13.761Z,GR86-016-55,55
,12,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:20:59.551Z,GR86-016-55,0,2025-10-19T15:20:56.883Z,GR86-016-55,55
,12,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:22:38.382Z,GR86-016-55,0,2025-10-19T15:22:38.141Z,GR86-016-55,55
,13,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:22:38.381Z,GR86-016-55,0,2025-10-19T15:22:38.140Z,GR86-016-55,55
,13,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:22:38.930Z,GR86-016-55,0,2025-10-19T15:22:38.142Z,GR86-016-55,55
,14,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:24:19.982Z,GR86-016-55,0,2025-10-19T15:24:18.475Z,GR86-016-55,55
,15,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:26:00.268Z,GR86-016-55,0,2025-10-19T15:25:58.937Z,GR86-016-55,55
,16,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:27:42.594Z,GR86-016-55,0,2025-10-19T15:27:41.783Z,GR86-016-55,55
,17,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:29:44.665Z,GR86-016-55,0,2025-10-19T15:29:43.702Z,GR86-016-55,55
,18,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:32:17.695Z,GR86-016-55,0,2025-10-19T15:32:17.112Z,GR86-016-55,55
,19,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:34:49.824Z,GR86-016-55,0,2025-10-19T15:34:49.299Z,GR86-016-55,55
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:04.258Z,GR86-016-55,0,2025-10-19T15:37:03.648Z,GR86-016-55,55
,21,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:38:45.623Z,GR86-016-55,0,2025-10-19T15:38:45.291Z,GR86-016-55,55
,22,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:41:06.378Z,GR86-016-55,0,2025-10-19T15:40:59.117Z,GR86-016-55,55
,23,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:43:22.188Z,GR86-016-55,0,2025-10-19T15:43:21.244Z,GR86-016-55,55
,24,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:45:43.628Z,GR86-016-55,0,2025-10-19T15:45:43.264Z,GR86-016-55,55
,25,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:47:57.842Z,GR86-016-55,0,2025-10-19T15:47:56.874Z,GR86-016-55,55
,26,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:50:05.073Z,GR86-016-55,0,2025-10-19T15:50:04.675Z,GR86-016-55,55
,32768,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:54:51.392Z,GR86-016-55,0,2025-10-19T15:54:35.434Z,GR86-016-55,55
,1,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T14:59:33.566Z,GR86-065-5,0,2025-10-19T14:59:32.150Z,GR86-065-5,5
,2,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:02:05.413Z,GR86-065-5,0,2025-10-19T15:02:05.124Z,GR86-065-5,5
,3,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:04:35.506Z,GR86-065-5,0,2025-10-19T15:04:35.331Z,GR86-065-5,5
,4,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:07:00.147Z,GR86-065-5,0,2025-10-19T15:06:25.281Z,GR86-065-5,5
,5,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:09:00.932Z,GR86-065-5,0,2025-10-19T15:08:29.749Z,GR86-065-5,5
,6,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:10:45.439Z,GR86-065-5,0,2025-10-19T15:10:44.289Z,GR86-065-5,5
,7,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:13:26.787Z,GR86-065-5,0,2025-10-19T15:13:26.261Z,GR86-065-5,5
,8,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:15:15.269Z,GR86-065-5,0,2025-10-19T15:15:09.883Z,GR86-065-5,5
,9,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:16:53.546Z,GR86-065-5,0,2025-10-19T15:16:52.741Z,GR86-065-5,5
,10,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:18:35.583Z,GR86-065-5,0,2025-10-19T15:18:35.198Z,GR86-065-5,5
,11,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:20:18.752Z,GR86-065-5,0,2025-10-19T15:20:18.454Z,GR86-065-5,5
,12,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:22:01.340Z,GR86-065-5,0,2025-10-19T15:22:00.879Z,GR86-065-5,5
,12,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:23:46.356Z,GR86-065-5,0,2025-10-19T15:23:43.342Z,GR86-065-5,5
,13,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:23:46.356Z,GR86-065-5,0,2025-10-19T15:23:43.341Z,GR86-065-5,5
,13,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:23:46.357Z,GR86-065-5,0,2025-10-19T15:23:43.381Z,GR86-065-5,5
,14,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:25:48.353Z,GR86-065-5,0,2025-10-19T15:25:26.152Z,GR86-065-5,5
,15,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:27:20.111Z,GR86-065-5,0,2025-10-19T15:27:08.299Z,GR86-065-5,5
,16,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:28:54.816Z,GR86-065-5,0,2025-10-19T15:28:54.140Z,GR86-065-5,5
,17,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:30:49.161Z,GR86-065-5,0,2025-10-19T15:30:40.589Z,GR86-065-5,5
,18,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:32:33.980Z,GR86-065-5,0,2025-10-19T15:32:33.741Z,GR86-065-5,5
,19,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:35:07.128Z,GR86-065-5,0,2025-10-19T15:35:05.462Z,GR86-065-5,5
,19,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:11.750Z,GR86-065-5,0,2025-10-19T15:37:11.315Z,GR86-065-5,5
,19,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:11.750Z,GR86-065-5,0,2025-10-19T15:37:11.318Z,GR86-065-5,5
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:11.750Z,GR86-065-5,0,2025-10-19T15:37:11.316Z,GR86-065-5,5
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:11.749Z,GR86-065-5,0,2025-10-19T15:37:11.313Z,GR86-065-5,5
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:11.750Z,GR86-065-5,0,2025-10-19T15:37:11.319Z,GR86-065-5,5
,32768,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:42:02.699Z,GR86-065-5,0,2025-10-19T15:42:02.029Z,GR86-065-5,5
,1,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T14:59:35.365Z,GR86-012-8,0,2025-10-19T14:59:35.046Z,GR86-012-8,8
,2,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:02:13.476Z,GR86-012-8,0,2025-10-19T15:02:12.869Z,GR86-012-8,8
,3,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:04:37.181Z,GR86-012-8,0,2025-10-19T15:04:36.487Z,GR86-012-8,8
,4,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:07:00.450Z,GR86-012-8,0,2025-10-19T15:06:32.836Z,GR86-012-8,8
,5,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:09:01.419Z,GR86-012-8,0,2025-10-19T15:08:40.166Z,GR86-012-8,8
,5,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:10:51.711Z,GR86-012-8,0,2025-10-19T15:10:50.540Z,GR86-012-8,8
,6,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:10:51.710Z,GR86-012-8,0,2025-10-19T15:10:50.537Z,GR86-012-8,8
,6,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:10:51.711Z,GR86-012-8,0,2025-10-19T15:10:50.578Z,GR86-012-8,8
,7,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:12:39.107Z,GR86-012-8,0,2025-10-19T15:12:38.747Z,GR86-012-8,8
,8,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:14:27.041Z,GR86-012-8,0,2025-10-19T15:14:25.244Z,GR86-012-8,8
,9,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:16:13.629Z,GR86-012-8,0,2025-10-19T15:16:12.277Z,GR86-012-8,8
,10,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:17:58.487Z,GR86-012-8,0,2025-10-19T15:17:58.068Z,GR86-012-8,8
,11,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:19:45.082Z,GR86-012-8,0,2025-10-19T15:19:42.559Z,GR86-012-8,8
,12,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:21:28.715Z,GR86-012-8,0,2025-10-19T15:21:28.277Z,GR86-012-8,8
,13,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:23:13.704Z,GR86-012-8,0,2025-10-19T15:23:12.958Z,GR86-012-8,8
,14,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:24:57.942Z,GR86-012-8,0,2025-10-19T15:24:57.484Z,GR86-012-8,8
,15,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:26:41.924Z,GR86-012-8,0,2025-10-19T15:26:41.659Z,GR86-012-8,8
,16,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:28:26.615Z,GR86-012-8,0,2025-10-19T15:28:26.157Z,GR86-012-8,8
,17,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:30:48.401Z,GR86-012-8,0,2025-10-19T15:30:17.364Z,GR86-012-8,8
,18,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:32:31.497Z,GR86-012-8,0,2025-10-19T15:32:30.987Z,GR86-012-8,8
,19,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:35:06.886Z,GR86-012-8,0,2025-10-19T15:35:02.086Z,GR86-012-8,8
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:10.564Z,GR86-012-8,0,2025-10-19T15:37:09.687Z,GR86-012-8,8
,21,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:39:08.089Z,GR86-012-8,0,2025-10-19T15:39:06.855Z,GR86-012-8,8
,22,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:41:11.157Z,GR86-012-8,0,2025-10-19T15:41:10.463Z,GR86-012-8,8
,23,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:43:35.850Z,GR86-012-8,0,2025-10-19T15:43:35.546Z,GR86-012-8,8
,24,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:45:55.747Z,GR86-012-8,0,2025-10-19T15:45:55.565Z,GR86-012-8,8
,25,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:48:09.180Z,GR86-012-8,0,2025-10-19T15:48:08.556Z,GR86-012-8,8
,26,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:50:20.357Z,GR86-012-8,0,2025-10-19T15:50:18.655Z,GR86-012-8,8
,32768,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:59:39.980Z,GR86-012-8,0,2025-10-19T15:59:21.923Z,GR86-012-8,8
,1,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T14:59:25.567Z,GR86-002-000,0,2025-10-19T14:59:13.676Z,GR86-002-000,0
,2,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:01:58.621Z,GR86-002-000,0,2025-10-19T15:01:58.265Z,GR86-002-000,0
,3,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:04:35.000Z,GR86-002-000,0,2025-10-19T15:04:34.097Z,GR86-002-000,0
,4,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:07:00.979Z,GR86-002-000,0,2025-10-19T15:06:26.299Z,GR86-002-000,0
,5,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:08:58.071Z,GR86-002-000,0,2025-10-19T15:08:31.108Z,GR86-002-000,0
,6,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:10:45.453Z,GR86-002-000,0,2025-10-19T15:10:44.794Z,GR86-002-000,0
,7,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:12:30.043Z,GR86-002-000,0,2025-10-19T15:12:28.688Z,GR86-002-000,0
,8,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:14:12.644Z,GR86-002-000,0,2025-10-19T15:14:11.003Z,GR86-002-000,0
,9,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:15:52.523Z,GR86-002-000,0,2025-10-19T15:15:52.286Z,GR86-002-000,0
,10,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:17:34.120Z,GR86-002-000,0,2025-10-19T15:17:33.883Z,GR86-002-000,0
,11,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:19:15.189Z,GR86-002-000,0,2025-10-19T15:19:14.696Z,GR86-002-000,0
,12,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:20:59.700Z,GR86-002-000,0,2025-10-19T15:20:56.487Z,GR86-002-000,0
,13,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:22:37.733Z,GR86-002-000,0,2025-10-19T15:22:37.487Z,GR86-002-000,0
,14,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:24:20.085Z,GR86-002-000,0,2025-10-19T15:24:18.987Z,GR86-002-000,0
,15,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:26:00.356Z,GR86-002-000,0,2025-10-19T15:25:59.980Z,GR86-002-000,0
,16,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:27:42.595Z,GR86-002-000,0,2025-10-19T15:27:41.672Z,GR86-002-000,0
,17,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:29:44.671Z,GR86-002-000,0,2025-10-19T15:29:44.358Z,GR86-002-000,0
,18,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:32:18.249Z,GR86-002-000,0,2025-10-19T15:32:17.979Z,GR86-002-000,0
,19,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:34:50.640Z,GR86-002-000,0,2025-10-19T15:34:49.954Z,GR86-002-000,0
,20,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:37:04.262Z,GR86-002-000,0,2025-10-19T15:37:03.957Z,GR86-002-000,0
,21,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:38:47.376Z,GR86-002-000,0,2025-10-19T15:38:46.807Z,GR86-002-000,0
,21,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:41:06.538Z,GR86-002-000,0,2025-10-19T15:40:59.938Z,GR86-002-000,0
,22,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:41:06.538Z,GR86-002-000,0,2025-10-19T15:40:59.936Z,GR86-002-000,0
,22,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:41:06.543Z,GR86-002-000,0,2025-10-19T15:40:59.940Z,GR86-002-000,0
,23,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:43:24.919Z,GR86-002-000,0,2025-10-19T15:43:22.367Z,GR86-002-000,0
,24,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:45:45.237Z,GR86-002-000,0,2025-10-19T15:45:44.598Z,GR86-002-000,0
,25,I_R07_2025-10-19,R2,kafka:gr-cup-raw,2025-10-19T15:47:58.367Z,GR86-002-000,0,2025-10-19T15:47:57.858Z,GR86-002-000,0
