NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
13;1;13;2:43.590;0;;58.952;0;56.171;0;48.467;0;84.5;28:10.200;13:23:59.778;0:58.952;0:56.171;0:48.467;118.0;;Am;;Toyota Gazoo Racing;FCY;58.952;56.171;48.467;;;;58.952;;;;1:55.123;;;;2:43.590
13;1;14;2:19.208;0;;45.287;0;46.241;0;47.680;0;99.3;30:29.408;13:26:18.986;0:45.287;0:46.241;0:47.680;146.1;;Am;;Toyota Gazoo Racing;GF;45.287;46.241;47.68;;;;45.287;;;;1:31.528;;;;2:19.208
13;1;15;1:55.052;0;;39.239;0;37.75;0;38.063;0;120.1;32:24.460;13:28:14.038;0:39.239;0:37.750;0:38.063;185.2;;Am;;Toyota Gazoo Racing;GF;39.239;37.75;38.063;;;;39.239;;;;1:16.989;;;;1:55.052
13;1;16;1:53.806;0;;38.465;0;37.538;0;37.803;0;121.4;34:18.266;13:30:07.844;0:38.465;0:37.538;0:37.803;185.2;;Am;;Toyota Gazoo Racing;GF;38.465;37.538;37.803;;;;38.465;;;;1:16.003;;;;1:53.806
13;1;17;1:53.092;0;;37.801;2;37.342;0;37.949;0;122.2;36:11.358;13:32:00.936;0:37.801;0:37.342;0:37.949;184.3;;Am;;Toyota Gazoo Racing;GF;37.801;37.342;37.949;;;;37.801;;;;1:15.143;;;;1:53.092
13;1;18;1:53.263;0;;38.061;0;37.205;0;37.997;0;122.0;38:04.621;13:33:54.199;0:38.061;0:37.205;0:37.997;184.3;;Am;;Toyota Gazoo Racing;GF;38.061;37.205;37.997;;;;38.061;;;;1:15.266;;;;1:53.263
13;1;19;1:53.203;0;;37.966;0;37.197;0;38.040;0;122.1;39:57.824;13:35:47.402;0:37.966;0:37.197;0:38.040;185.2;;Am;;Toyota Gazoo Racing;GF;37.966;37.197;38.04;;;;37.966;;;;1:15.163;;;;1:53.203
13;1;20;1:52.961;2;;38.073;0;37.232;0;37.656;2;122.3;41:50.785;13:37:40.363;0:38.073;0:37.232;0:37.656;185.2;;Am;;Toyota Gazoo Racing;GF;38.073;37.232;37.656;;;;38.073;;;;1:15.305;;;;1:52.961
13;1;21;1:53.105;0;;37.937;0;37.16;2;38.008;0;122.2;43:43.890;13:39:33.468;0:37.937;0:37.160;0:38.008;185.2;;Am;;Toyota Gazoo Racing;GF;37.937;37.16;38.008;;;;37.937;;;;1:15.097;;;;1:53.105
13;1;22;1:57.677;0;;38.111;0;37.35;0;42.216;0;117.4;45:41.567;13:41:31.145;0:38.111;0:37.350;0:42.216;185.2;;Am;;Toyota Gazoo Racing;FF;38.111;37.35;42.216;;;;38.111;;;;1:15.461;;;;1:57.677
14;1;1;2:52.495;0;;1:08.507;0;51.2;0;52.788;0;80.1;2:52.495;12:58:42.073;1:08.507;0:51.200;0:52.788;158.1;;Am;;Toyota Gazoo Racing;GF;68.507;51.2;52.788;;;;1:08.507;;;;1:59.707;;;;2:52.495
14;1;2;1:58.213;0;;41.241;0;38.217;0;38.755;0;116.9;4:50.708;13:00:40.286;0:41.241;0:38.217;0:38.755;184.3;;Am;;Toyota Gazoo Racing;GF;41.241;38.217;38.755;;;;41.241;;;;1:19.458;;;;1:58.213
14;1;3;1:55.511;0;;38.912;0;38.234;0;38.365;0;119.6;6:46.219;13:02:35.797;0:38.912;0:38.234;0:38.365;184.3;;Am;;Toyota Gazoo Racing;GF;38.912;38.234;38.365;;;;38.912;;;;1:17.146;;;;1:55.511
14;1;4;1:56.817;0;;38.865;0;38.877;0;39.075;0;118.3;8:43.036;13:04:32.614;0:38.865;0:38.877;0:39.075;178.2;;Am;;Toyota Gazoo Racing;GF;38.865;38.877;39.075;;;;38.865;;;;1:17.742;;;;1:56.817
14;1;5;1:55.606;0;;38.665;0;38.778;0;38.163;0;119.5;10:38.642;13:06:28.220;0:38.665;0:38.778;0:38.163;185.2;;Am;;Toyota Gazoo Racing;GF;38.665;38.778;38.163;;;;38.665;;;;1:17.443;;;;1:55.606
14;1;6;1:54.861;0;;38.102;0;37.73;0;39.029;0;120.3;12:33.503;13:08:23.081;0:38.102;0:37.730;0:39.029;186.2;;Am;;Toyota Gazoo Racing;FCY;38.102;37.73;39.029;;;;38.102;;;;1:15.832;;;;1:54.861
14;1;7;2:24.625;0;;40.679;0;45.163;0;58.783;0;95.5;14:58.128;13:10:47.706;0:40.679;0:45.163;0:58.783;177.0;;Am;;Toyota Gazoo Racing;FCY;40.679;45.163;58.783;;;;40.679;;;;1:25.842;;;;2:24.625
14;1;8;2:22.894;0;;50.077;0;45.563;0;47.254;0;96.7;17:21.022;13:13:10.600;0:50.077;0:45.563;0:47.254;141.2;;Am;;Toyota Gazoo Racing;GF;50.077;45.563;47.254;;;;50.077;;;;1:35.640;;;;2:22.894
14;1;9;1:56.161;0;;40.170;0;37.695;0;38.296;0;119.0;19:17.183;13:15:06.761;0:40.170;0:37.695;0:38.296;185.2;;Am;;Toyota Gazoo Racing;GF;40.17;37.695;38.296;;;;40.170;;;;1:17.865;;;;1:56.161
14;1;10;1:54.257;0;;38.349;0;37.655;0;38.253;0;120.9;21:11.440;13:17:01.018;0:38.349;0:37.655;0:38.253;183.1;;Am;;Toyota Gazoo Racing;GF;38.349;37.655;38.253;;;;38.349;;;;1:16.004;;;;1:54.257
14;1;11;1:54.407;0;;38.506;0;37.77;0;38.131;0;120.8;23:05.847;13:18:55.425;0:38.506;0:37.770;0:38.131;183.1;;Am;;Toyota Gazoo Racing;GF;38.506;37.77;38.131;;;;38.506;;;;1:16.276;;;;1:54.407
14;1;12;2:22.250;0;;39.752;0;44.992;0;57.506;0;97.1;25:28.097;13:21:17.675;0:39.752;0:44.992;0:57.506;178.2;;Am;;Toyota Gazoo Racing;FCY;39.752;44.992;57.506;;;;39.752;;;;1:24.744;;;;2:22.250
14;1;13;2:43.619;0;;58.728;0;56.313;0;48.578;0;84.5;28:11.716;13:24:01.294;0:58.728;0:56.313;0:48.578;120.0;;Am;;Toyota Gazoo Racing;FCY;58.728;56.313;48.578;;;;58.728;;;;1:55.041;;;;2:43.619
14;1;14;2:18.628;0;;44.862;0;46.188;0;47.578;0;99.7;30:30.344;13:26:19.922;0:44.862;0:46.188;0:47.578;151.0;;Am;;Toyota Gazoo Racing;GF;44.862;46.188;47.578;;;;44.862;;;;1:31.050;;;;2:18.628
14;1;15;1:55.973;0;;39.058;0;38.695;0;38.220;0;119.1;32:26.317;13:28:15.895;0:39.058;0:38.695;0:38.220;184.3;;Am;;Toyota Gazoo Racing;GF;39.058;38.695;38.22;;;;39.058;;;;1:17.753;;;;1:55.973
14;1;16;1:54.266;0;;38.099;0;37.618;0;38.549;0;120.9;34:20.583;13:30:10.161;0:38.099;0:37.618;0:38.549;182.1;;Am;;Toyota Gazoo Racing;GF;38.099;37.618;38.549;;;;38.099;;;;1:15.717;;;;1:54.266
14;1;17;1:53.866;0;;38.201;0;37.437;0;38.228;0;121.4;36:14.449;13:32:04.027;0:38.201;0:37.437;0:38.228;185.2;;Am;;Toyota Gazoo Racing;GF;38.201;37.437;38.228;;;;38.201;;;;1:15.638;;;;1:53.866
14;1;18;1:53.780;2;;38.287;0;37.398;2;38.095;0;121.4;38:08.229;13:33:57.807;0:38.287;0:37.398;0:38.095;185.2;;Am;;Toyota Gazoo Racing;GF;38.287;37.398;38.095;;;;38.287;;;;1:15.685;;;;1:53.780
14;1;19;1:54.239;0;;38.198;0;37.587;0;38.454;0;121.0;40:02.468;13:35:52.046;0:38.198;0:37.587;0:38.454;184.3;;Am;;Toyota Gazoo Racing;GF;38.198;37.587;38.454;;;;38.198;;;;1:15.785;;;;1:54.239
14;1;20;1:54.440;0;;38.643;0;37.593;0;38.204;0;120.7;41:56.908;13:37:46.486;0:38.643;0:37.593;0:38.204;185.2;;Am;;Toyota Gazoo Racing;GF;38.643;37.593;38.204;;;;38.643;;;;1:16.236;;;;1:54.440
14;1;21;1:53.787;0;;38.384;0;37.419;0;37.984;2;121.4;43:50.695;13:39:40.273;0:38.384;0:37.419;0:37.984;185.2;;Am;;Toyota Gazoo Racing;GF;38.384;37.419;37.984;;;;38.384;;;;1:15.803;;;;1:53.787
14;1;22;2:00.570;0;;38.038;2;37.569;0;44.963;0;114.6;45:51.265;13:41:40.843;0:38.038;0:37.569;0:44.963;184.3;;Am;;Toyota Gazoo Racing;FF;38.038;37.569;44.963;;;;38.038;;;;1:15.607;;;;2:00.570
15;1;1;2:52.059;0;;1:08.152;0;51.034;0;52.873;0;80.3;2:52.059;12:58:41.637;1:08.152;0:51.034;0:52.873;149.2;;Am;;Toyota Gazoo Racing;GF;68.152;51.034;52.873;;;;1:08.152;;;;1:59.186;;;;2:52.059
15;1;2;2:00.413;0;;42.316;0;38.988;0;39.109;0;114.8;4:52.472;13:00:42.050;0:42.316;0:38.988;0:39.109;177.0;;Am;;Toyota Gazoo Racing;GF;42.316;38.988;39.109;;;;42.316;;;;1:21.304;;;;2:00.413
15;1;3;1:57.066;0;;40.207;0;38.33;0;38.529;0;118.0;6:49.538;13:02:39.116;0:40.207;0:38.330;0:38.529;183.1;;Am;;Toyota Gazoo Racing;GF;40.207;38.33;38.529;;;;40.207;;;;1:18.537;;;;1:57.066
15;1;4;1:56.060;0;;39.165;0;38.215;0;38.680;0;119.1;8:45.598;13:04:35.176;0:39.165;0:38.215;0:38.680;181.2;;Am;;Toyota Gazoo Racing;GF;39.165;38.215;38.68;;;;39.165;;;;1:17.380;;;;1:56.060
15;1;5;1:56.277;0;;39.192;0;38.582;0;38.503;0;118.8;10:41.875;13:06:31.453;0:39.192;0:38.582;0:38.503;184.3;;Am;;Toyota Gazoo Racing;GF;39.192;38.582;38.503;;;;39.192;;;;1:17.774;;;;1:56.277
15;1;6;1:55.013;0;;38.651;0;38.005;0;38.357;0;120.1;12:36.888;13:08:26.466;0:38.651;0:38.005;0:38.357;182.1;;Am;;Toyota Gazoo Racing;FCY;38.651;38.005;38.357;;;;38.651;;;;1:16.656;;;;1:55.013
15;1;7;2:25.190;0;;43.289;0;42.812;0;59.089;0;95.2;15:02.078;13:10:51.656;0:43.289;0:42.812;0:59.089;170.1;;Am;;Toyota Gazoo Racing;FCY;43.289;42.812;59.089;;;;43.289;;;;1:26.101;;;;2:25.190
15;1;8;2:21.253;0;;49.203;0;45.205;0;46.845;0;97.8;17:23.331;13:13:12.909;0:49.203;0:45.205;0:46.845;147.1;;Am;;Toyota Gazoo Racing;GF;49.203;45.205;46.845;;;;49.203;;;;1:34.408;;;;2:21.253
15;1;9;1:57.660;0;;39.458;0;39.221;0;38.981;0;117.4;19:20.991;13:15:10.569;0:39.458;0:39.221;0:38.981;180.0;;Am;;Toyota Gazoo Racing;GF;39.458;39.221;38.981;;;;39.458;;;;1:18.679;;;;1:57.660
15;1;10;1:55.597;0;;39.366;0;37.97;0;38.261;0;119.5;21:16.588;13:17:06.166;0:39.366;0:37.970;0:38.261;183.1;;Am;;Toyota Gazoo Racing;GF;39.366;37.97;38.261;;;;39.366;;;;1:17.336;;;;1:55.597
15;1;11;1:55.150;0;;38.659;0;38.056;0;38.435;0;120.0;23:11.738;13:19:01.316;0:38.659;0:38.056;0:38.435;182.1;;Am;;Toyota Gazoo Racing;GF;38.659;38.056;38.435;;;;38.659;;;;1:16.715;;;;1:55.150
15;1;12;2:18.093;0;;38.913;0;41.878;0;57.302;0;100.1;25:29.831;13:21:19.409;0:38.913;0:41.878;0:57.302;180.0;;Am;;Toyota Gazoo Racing;FCY;38.913;41.878;57.302;;;;38.913;;;;1:20.791;;;;2:18.093
15;1;13;2:43.380;0;;58.845;0;56.307;0;48.228;0;84.6;28:13.211;13:24:02.789;0:58.845;0:56.307;0:48.228;125.0;;Am;;Toyota Gazoo Racing;FCY;58.845;56.307;48.228;;;;58.845;;;;1:55.152;;;;2:43.380
15;1;14;2:18.623;0;;44.925;0;46.302;0;47.396;0;99.7;30:31.834;13:26:21.412;0:44.925;0:46.302;0:47.396;148.1;;Am;;Toyota Gazoo Racing;GF;44.925;46.302;47.396;;;;44.925;;;;1:31.227;;;;2:18.623
15;1;15;1:56.373;0;;38.540;0;38.958;0;38.875;0;118.7;32:28.207;13:28:17.785;0:38.540;0:38.958;0:38.875;179.1;;Am;;Toyota Gazoo Racing;GF;38.54;38.958;38.875;;;;38.540;;;;1:17.498;;;;1:56.373
15;1;16;1:56.205;0;;39.862;0;38.192;0;38.151;0;118.9;34:24.412;13:30:13.990;0:39.862;0:38.192;0:38.151;183.1;;Am;;Toyota Gazoo Racing;GF;39.862;38.192;38.151;;;;39.862;;;;1:18.054;;;;1:56.205
15;1;17;1:54.918;0;;38.919;0;37.628;0;38.371;0;120.2;36:19.330;13:32:08.908;0:38.919;0:37.628;0:38.371;184.3;;Am;;Toyota Gazoo Racing;GF;38.919;37.628;38.371;;;;38.919;;;;1:16.547;;;;1:54.918
15;1;18;1:54.603;0;;38.794;0;37.45;2;38.359;0;120.6;38:13.933;13:34:03.511;0:38.794;0:37.450;0:38.359;184.3;;Am;;Toyota Gazoo Racing;GF;38.794;37.45;38.359;;;;38.794;;;;1:16.244;;;;1:54.603
15;1;19;1:56.230;0;;39.456;0;38.374;0;38.400;0;118.9;40:10.163;13:35:59.741;0:39.456;0:38.374;0:38.400;183.1;;Am;;Toyota Gazoo Racing;GF;39.456;38.374;38.4;;;;39.456;;;;1:17.830;;;;1:56.230
15;1;20;1:53.858;2;;38.215;0;37.63;0;38.013;2;121.4;42:04.021;13:37:53.599;0:38.215;0:37.630;0:38.013;185.2;;Am;;Toyota Gazoo Racing;GF;38.215;37.63;38.013;;;;38.215;;;;1:15.845;;;;1:53.858
15;1;21;1:54.556;0;;38.387;0;37.74;0;38.429;0;120.6;43:58.577;13:39:48.155;0:38.387;0:37.740;0:38.429;184.3;;Am;;Toyota Gazoo Racing;GF;38.387;37.74;38.429;;;;38.387;;;;1:16.127;;;;1:54.556
15;1;22;1:56.288;0;;37.919;2;37.807;0;40.562;0;118.8;45:54.865;13:41:44.443;0:37.919;0:37.807;0:40.562;184.3;;Am;;Toyota Gazoo Racing;FF;37.919;37.807;40.562;;;;37.919;;;;1:15.726;;;;1:56.288
16;1;1;2:49.696;0;;59.712;0;53.131;0;56.853;0;81.4;2:49.696;12:58:39.274;0:59.712;0:53.131;0:56.853;139.2;;Am;Legends;Toyota Gazoo Racing;GF;59.712;53.131;56.853;;;;59.712;;;;1:52.843;;;;2:49.696
16;1;2;1:57.861;0;;40.665;0;38.898;0;38.298;0;117.2;4:47.557;13:00:37.135;0:40.665;0:38.898;0:38.298;181.2;;Am;Legends;Toyota Gazoo Racing;GF;40.665;38.898;38.298;;;;40.665;;;;1:19.563;;;;1:57.861
16;1;3;1:56.455;0;;38.614;0;39.395;0;38.446;0;118.7;6:44.012;13:02:33.590;0:38.614;0:39.395;0:38.446;183.1;;Am;Legends;Toyota Gazoo Racing;GF;38.614;39.395;38.446;;;;38.614;;;;1:18.009;;;;1:56.455
16;1;4;1:56.073;0;;39.237;0;38.849;0;37.987;0;119.0;8:40.085;13:04:29.663;0:39.237;0:38.849;0:37.987;183.1;;Am;Legends;Toyota Gazoo Racing;GF;39.237;38.849;37.987;;;;39.237;;;;1:18.086;;;;1:56.073
16;1;5;1:54.448;0;;38.230;0;38.184;0;38.034;0;120.7;10:34.533;13:06:24.111;0:38.230;0:38.184;0:38.034;185.2;;Am;Legends;Toyota Gazoo Racing;GF;38.23;38.184;38.034;;;;38.230;;;;1:16.414;;;;1:54.448
16;1;6;1:54.944;0;;38.506;0;37.545;0;38.893;0;120.2;12:29.477;13:08:19.055;0:38.506;0:37.545;0:38.893;186.2;;Am;Legends;Toyota Gazoo Racing;GF;38.506;37.545;38.893;;;;38.506;;;;1:16.051;;;;1:54.944
16;1;7;2:27.159;0;;40.275;0;48.605;0;58.279;0;93.9;14:56.636;13:10:46.214;0:40.275;0:48.605;0:58.279;180.0;;Am;Legends;Toyota Gazoo Racing;FCY;40.275;48.605;58.279;;;;40.275;;;;1:28.880;;;;2:27.159
16;1;8;2:22.541;0;;49.119;0;46.331;0;47.091;0;96.9;17:19.177;13:13:08.755;0:49.119;0:46.331;0:47.091;137.1;;Am;Legends;Toyota Gazoo Racing;GF;49.119;46.331;47.091;;;;49.119;;;;1:35.450;;;;2:22.541
16;1;9;1:54.308;0;;38.781;0;37.821;0;37.706;0;120.9;19:13.485;13:15:03.063;0:38.781;0:37.821;0:37.706;187.2;;Am;Legends;Toyota Gazoo Racing;GF;38.781;37.821;37.706;;;;38.781;;;;1:16.602;;;;1:54.308
16;1;10;1:55.954;0;;38.569;0;39.197;0;38.188;0;119.2;21:09.439;13:16:59.017;0:38.569;0:39.197;0:38.188;181.2;;Am;Legends;Toyota Gazoo Racing;GF;38.569;39.197;38.188;;;;38.569;;;;1:17.766;;;;1:55.954
16;1;11;1:54.979;0;;38.314;0;37.732;0;38.933;0;120.2;23:04.418;13:18:53.996;0:38.314;0:37.732;0:38.933;185.2;;Am;Legends;Toyota Gazoo Racing;GF;38.314;37.732;38.933;;;;38.314;;;;1:16.046;;;;1:54.979
16;1;12;2:22.894;0;;40.331;0;45.361;0;57.202;0;96.7;25:27.312;13:21:16.890;0:40.331;0:45.361;0:57.202;181.2;;Am;Legends;Toyota Gazoo Racing;FCY;40.331;45.361;57.202;;;;40.331;;;;1:25.692;;;;2:22.894
16;1;13;2:43.711;0;;59.006;0;56.25;0;48.455;0;84.4;28:11.023;13:24:00.601;0:59.006;0:56.250;0:48.455;122.0;;Am;Legends;Toyota Gazoo Racing;FCY;59.006;56.25;48.455;;;;59.006;;;;1:55.256;;;;2:43.711
16;1;14;2:18.867;0;;44.967;0;46.31;0;47.590;0;99.5;30:29.890;13:26:19.468;0:44.967;0:46.310;0:47.590;148.1;;Am;Legends;Toyota Gazoo Racing;GF;44.967;46.31;47.59;;;;44.967;;;;1:31.277;;;;2:18.867
16;1;15;1:55.637;0;;39.156;0;38.738;0;37.743;0;119.5;32:25.527;13:28:15.105;0:39.156;0:38.738;0:37.743;184.3;;Am;Legends;Toyota Gazoo Racing;GF;39.156;38.738;37.743;;;;39.156;;;;1:17.894;;;;1:55.637
16;1;16;1:53.452;0;;38.126;0;37.697;0;37.629;0;121.8;34:18.979;13:30:08.557;0:38.126;0:37.697;0:37.629;186.2;;Am;Legends;Toyota Gazoo Racing;GF;38.126;37.697;37.629;;;;38.126;;;;1:15.823;;;;1:53.452
16;1;17;1:53.212;0;;37.994;0;37.444;0;37.774;0;122.1;36:12.191;13:32:01.769;0:37.994;0:37.444;0:37.774;188.2;;Am;Legends;Toyota Gazoo Racing;GF;37.994;37.444;37.774;;;;37.994;;;;1:15.438;;;;1:53.212
16;1;18;1:53.403;0;;38.117;0;37.569;0;37.717;0;121.8;38:05.594;13:33:55.172;0:38.117;0:37.569;0:37.717;185.2;;Am;Legends;Toyota Gazoo Racing;GF;38.117;37.569;37.717;;;;38.117;;;;1:15.686;;;;1:53.403
16;1;19;1:52.970;0;;37.867;2;37.412;0;37.691;0;122.3;39:58.564;13:35:48.142;0:37.867;0:37.412;0:37.691;186.2;;Am;Legends;Toyota Gazoo Racing;GF;37.867;37.412;37.691;;;;37.867;;;;1:15.279;;;;1:52.970
16;1;20;1:53.210;0;;38.200;0;37.541;0;37.469;2;122.1;41:51.774;13:37:41.352;0:38.200;0:37.541;0:37.469;187.2;;Am;Legends;Toyota Gazoo Racing;GF;38.2;37.541;37.469;;;;38.200;;;;1:15.741;;;;1:53.210
16;1;21;1:52.794;2;;37.887;0;37.411;2;37.496;0;122.5;43:44.568;13:39:34.146;0:37.887;0:37.411;0:37.496;187.2;;Am;Legends;Toyota Gazoo Racing;GF;37.887;37.411;37.496;;;;37.887;;;;1:15.298;;;;1:52.794
17;1;1;2:47.596;0;;55.754;0;52.786;0;59.056;0;82.4;2:47.596;12:58:37.174;0:55.754;0:52.786;0:59.056;122.0;;Am;;Toyota Gazoo Racing;GF;55.754;52.786;59.056;;;;55.754;;;;1:48.540;;;;2:47.596
17;1;2;1:58.271;0;;41.081;0;38.848;0;38.342;0;116.8;4:45.867;13:00:35.445;0:41.081;0:38.848;0:38.342;181.2;;Am;;Toyota Gazoo Racing;GF;41.081;38.848;38.342;;;;41.081;;;;1:19.929;;;;1:58.271
17;1;3;1:57.454;0;;39.215;0;39.992;0;38.247;0;117.6;6:43.321;13:02:32.899;0:39.215;0:39.992;0:38.247;181.2;;Am;;Toyota Gazoo Racing;GF;39.215;39.992;38.247;;;;39.215;;;;1:19.207;;;;1:57.454
17;1;4;1:57.695;0;;39.848;0;39.307;0;38.540;0;117.4;8:41.016;13:04:30.594;0:39.848;0:39.307;0:38.540;177.0;;Am;;Toyota Gazoo Racing;GF;39.848;39.307;38.54;;;;39.848;;;;1:19.155;;;;1:57.695
17;1;5;1:56.627;0;;38.535;2;39.587;0;38.505;0;118.5;10:37.643;13:06:27.221;0:38.535;0:39.587;0:38.505;182.1;;Am;;Toyota Gazoo Racing;GF;38.535;39.587;38.505;;;;38.535;;;;1:18.122;;;;1:56.627
17;1;6;1:56.371;0;;38.566;0;38.07;0;39.735;0;118.7;12:34.014;13:08:23.592;0:38.566;0:38.070;0:39.735;182.1;;Am;;Toyota Gazoo Racing;FCY;38.566;38.07;39.735;;;;38.566;;;;1:16.636;;;;1:56.371
17;1;7;2:25.240;0;;41.060;0;45.045;0;59.135;0;95.1;14:59.254;13:10:48.832;0:41.060;0:45.045;0:59.135;173.1;;Am;;Toyota Gazoo Racing;FCY;41.06;45.045;59.135;;;;41.060;;;;1:26.105;;;;2:25.240
17;1;8;2:22.418;0;;49.608;0;45.64;0;47.170;0;97.0;17:21.672;13:13:11.250;0:49.608;0:45.640;0:47.170;144.0;;Am;;Toyota Gazoo Racing;GF;49.608;45.64;47.17;;;;49.608;;;;1:35.248;;;;2:22.418
17;1;9;1:59.586;0;;39.940;0;39.141;0;40.505;0;115.5;19:21.258;13:15:10.836;0:39.940;0:39.141;0:40.505;182.1;;Am;;Toyota Gazoo Racing;GF;39.94;39.141;40.505;;;;39.940;;;;1:19.081;;;;1:59.586
17;1;10;1:55.940;0;;39.415;0;38.28;0;38.245;0;119.2;21:17.198;13:17:06.776;0:39.415;0:38.280;0:38.245;181.2;;Am;;Toyota Gazoo Racing;GF;39.415;38.28;38.245;;;;39.415;;;;1:17.695;;;;1:55.940
17;1;11;1:55.008;0;;38.834;0;38.02;0;38.154;2;120.1;23:12.206;13:19:01.784;0:38.834;0:38.020;0:38.154;180.0;;Am;;Toyota Gazoo Racing;GF;38.834;38.02;38.154;;;;38.834;;;;1:16.854;;;;1:55.008
17;1;12;2:18.171;0;;39.213;0;41.614;0;57.344;0;100.0;25:30.377;13:21:19.955;0:39.213;0:41.614;0:57.344;177.0;;Am;;Toyota Gazoo Racing;FCY;39.213;41.614;57.344;;;;39.213;;;;1:20.827;;;;2:18.171
17;1;13;2:43.425;0;;58.753;0;56.311;0;48.361;0;84.6;28:13.802;13:24:03.380;0:58.753;0:56.311;0:48.361;126.0;;Am;;Toyota Gazoo Racing;FCY;58.753;56.311;48.361;;;;58.753;;;;1:55.064;;;;2:43.425
17;1;14;2:18.315;0;;44.830;0;46.557;0;46.928;0;99.9;30:32.117;13:26:21.695;0:44.830;0:46.557;0:46.928;150.0;;Am;;Toyota Gazoo Racing;GF;44.83;46.557;46.928;;;;44.830;;;;1:31.387;;;;2:18.315
17;1;15;1:57.692;0;;38.842;0;38.517;0;40.333;0;117.4;32:29.809;13:28:19.387;0:38.842;0:38.517;0:40.333;177.0;;Am;;Toyota Gazoo Racing;GF;38.842;38.517;40.333;;;;38.842;;;;1:17.359;;;;1:57.692
17;1;16;2:00.693;0;;40.372;0;39.765;0;40.556;0;114.5;34:30.502;13:30:20.080;0:40.372;0:39.765;0:40.556;175.0;;Am;;Toyota Gazoo Racing;GF;40.372;39.765;40.556;;;;40.372;;;;1:20.137;;;;2:00.693
17;1;17;1:55.512;0;;39.322;0;37.751;2;38.439;0;119.6;36:26.014;13:32:15.592;0:39.322;0:37.751;0:38.439;179.1;;Am;;Toyota Gazoo Racing;GF;39.322;37.751;38.439;;;;39.322;;;;1:17.073;;;;1:55.512
17;1;18;1:54.814;2;;38.835;0;37.765;0;38.214;0;120.3;38:20.828;13:34:10.406;0:38.835;0:37.765;0:38.214;182.1;;Am;;Toyota Gazoo Racing;GF;38.835;37.765;38.214;;;;38.835;;;;1:16.600;;;;1:54.814
17;1;19;1:56.326;0;;38.861;0;39.09;0;38.375;0;118.8;40:17.154;13:36:06.732;0:38.861;0:39.090;0:38.375;180.0;;Am;;Toyota Gazoo Racing;GF;38.861;39.09;38.375;;;;38.861;;;;1:17.951;;;;1:56.326
17;1;20;1:56.903;0;;38.927;0;39.286;0;38.690;0;118.2;42:14.057;13:38:03.635;0:38.927;0:39.286;0:38.690;177.0;;Am;;Toyota Gazoo Racing;GF;38.927;39.286;38.69;;;;38.927;;;;1:18.213;;;;1:56.903
17;1;21;1:56.576;0;;38.990;0;37.824;0;39.762;0;118.5;44:10.633;13:40:00.211;0:38.990;0:37.824;0:39.762;182.1;;Am;;Toyota Gazoo Racing;GF;38.99;37.824;39.762;;;;38.990;;;;1:16.814;;;;1:56.576
17;1;22;1:57.008;0;;38.825;0;38.006;0;40.177;0;118.1;46:07.641;13:41:57.219;0:38.825;0:38.006;0:40.177;179.1;;Am;;Toyota Gazoo Racing;FF;38.825;38.006;40.177;;;;38.825;;;;1:16.831;;;;1:57.008
2;1;1;2:46.126;0;;52.454;0;53.434;0;1:00.238;0;83.2;2:46.126;12:58:35.704;0:52.454;0:53.434;1:00.238;170.1;;Am;;Toyota Gazoo Racing;GF;52.454;53.434;60.238;;;;52.454;;;;1:45.888;;;;2:46.126
2;1;2;1:56.008;0;;39.936;0;38.088;0;37.984;0;119.1;4:42.134;13:00:31.712;0:39.936;0:38.088;0:37.984;183.1;;Am;;Toyota Gazoo Racing;GF;39.936;38.088;37.984;;;;39.936;;;;1:18.024;;;;1:56.008
2;1;3;1:53.775;0;;38.230;0;37.671;0;37.874;0;121.4;6:35.909;13:02:25.487;0:38.230;0:37.671;0:37.874;183.1;;Am;;Toyota Gazoo Racing;GF;38.23;37.671;37.874;;;;38.230;;;;1:15.901;;;;1:53.775
2;1;4;1:53.547;0;;38.311;0;37.559;0;37.677;0;121.7;8:29.456;13:04:19.034;0:38.311;0:37.559;0:37.677;184.3;;Am;;Toyota Gazoo Racing;GF;38.311;37.559;37.677;;;;38.311;;;;1:15.870;;;;1:53.547
2;1;5;1:53.546;0;;38.223;0;37.422;0;37.901;0;121.7;10:23.002;13:06:12.580;0:38.223;0:37.422;0:37.901;184.3;;Am;;Toyota Gazoo Racing;GF;38.223;37.422;37.901;;;;38.223;;;;1:15.645;;;;1:53.546
2;1;6;1:53.585;0;;38.211;0;37.417;0;37.957;0;121.7;12:16.587;13:08:06.165;0:38.211;0:37.417;0:37.957;184.3;;Am;;Toyota Gazoo Racing;GF;38.211;37.417;37.957;;;;38.211;;;;1:15.628;;;;1:53.585
