expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.103Z,GR86-002-000,0,VBOX_Lat_Min,33.531803131103516,2025-09-05T00:28:16.363Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.103Z,GR86-002-000,0,Steering_Angle,3.1,2025-09-05T00:28:16.363Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.103Z,GR86-002-000,0,speed,92.15,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,-0.077,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.027,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,6.8500000000000005,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62063598632812,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53178787231445,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,3.1,2025-09-05T00:28:16.321Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,0.455,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.067,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,10.040000000000001,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62065124511719,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53177261352539,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,2.9000000000000004,2025-09-05T00:28:16.234Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,0.216,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.023,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,7.1000000000000005,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62063598632812,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53178787231445,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,3,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Laptrigger_lapdist_dls,3589,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,nmot,6687,2025-09-05T00:28:16.277Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,0.496,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.063,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,22.28,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62065124511719,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53177261352539,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,2.3000000000000003,2025-09-05T00:28:16.192Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,0.315,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.069,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,34.76,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62065124511719,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53177261352539,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,1.6,2025-09-05T00:28:16.148Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,-0.044,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.065,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,40.24,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62067413330078,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53175735473633,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,1,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,speed,91.43,2025-09-05T00:28:16.105Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,-0.019,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.063,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,35.21,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62067413330078,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53175735473633,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,0.4,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Laptrigger_lapdist_dls,3584,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,nmot,6733,2025-09-05T00:28:16.062Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,-0.28500000000000003,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.069,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,29.92,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62068939208984,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53173828125,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,-0.5,2025-09-05T00:28:16.018Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,-0.398,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.019,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,27.37,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62068939208984,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53173828125,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,-0.5,2025-09-05T00:28:15.975Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,-0.399,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.085,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,6.45,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62071228027344,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53172302246094,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,-0.2,2025-09-05T00:28:15.932Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,speed,89.83,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,-0.082,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.062,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,0,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62071228027344,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53172302246094,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,0.5,2025-09-05T00:28:15.888Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Laptrigger_lapdist_dls,3579,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,nmot,6668,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,-0.084,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.054,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,0,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62071228027344,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53172302246094,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,0.5,2025-09-05T00:28:15.845Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,0.077,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.027,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,0,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6207275390625,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.531707763671875,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,0.6000000000000001,2025-09-05T00:28:15.802Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,0.178,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.046,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,0,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6207275390625,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.531707763671875,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,0.8,2025-09-05T00:28:15.757Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,0.13,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.017,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,aps,4.94,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,gear,1,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6207504272461,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,VBOX_Lat_Min,33.53169250488281,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,Steering_Angle,1.4000000000000001,2025-09-05T00:28:15.714Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accx_can,0.164,2025-09-05T00:28:15.672Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:40.102Z,GR86-002-000,0,accy_can,-0.033,2025-09-05T00:28:15.672Z,GR86-002-000,0
