NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
15;1;5;2:32.178;0;;33.198;0;58.335;0;1:00.645;0;129.4;17:48.415;16:12:28.654;0:33.198;0:58.335;1:00.645;201.5;;Am;;Toyota Gazoo Racing;GF;33.198;58.335;60.645;20.711;20.711;12.487;33.198;22.722;55.920;35.613;1:31.533;29.257;2:00.790;31.388;2:32.178
15;1;6;2:40.490;0;B;33.174;0;58.576;0;1:08.740;0;122.7;20:28.905;16:15:09.144;0:33.174;0:58.576;1:08.740;200.0;;Am;;Toyota Gazoo Racing;GF;33.174;58.576;68.74;20.628;20.628;12.546;33.174;22.786;55.960;35.790;1:31.750;29.293;2:01.043;39.447;2:40.490
16;1;1;3:42.042;0;;48.379;0;1:22.492;0;1:31.171;0;88.7;3:42.042;15:58:22.281;0:48.379;1:22.492;1:31.171;93.7;;Am;Legends;Toyota Gazoo Racing;FCY;48.379;82.492;91.171;;;;48.379;29.262;1:17.641;53.230;2:10.871;36.361;2:47.232;54.81;3:42.042
16;1;2;2:40.641;0;;43.689;0;57.340;0;59.612;0;122.6;6:22.683;16:01:02.922;0:43.689;0:57.340;0:59.612;205.3;;Am;Legends;Toyota Gazoo Racing;GF;43.689;57.34;59.612;31.112;31.112;12.577;43.689;22.052;1:05.741;35.288;1:41.029;28.79;2:09.819;30.822;2:40.641
16;1;3;2:29.891;0;;32.699;0;57.325;0;59.867;0;131.4;8:52.574;16:03:32.813;0:32.699;0:57.325;0:59.867;204.5;;Am;Legends;Toyota Gazoo Racing;GF;32.699;57.325;59.867;20.226;20.226;12.473;32.699;22.114;54.813;35.211;1:30.024;28.904;1:58.928;30.963;2:29.891
16;1;4;2:30.235;0;;32.788;0;57.446;0;1:00.001;0;131.1;11:22.809;16:06:03.048;0:32.788;0:57.446;1:00.001;205.3;;Am;Legends;Toyota Gazoo Racing;GF;32.788;57.446;60.001;20.343;20.343;12.445;32.788;22.262;55.050;35.184;1:30.234;29.072;1:59.306;30.929;2:30.235
16;1;5;2:29.181;0;;32.647;0;57.262;0;59.272;0;132.0;13:51.990;16:08:32.229;0:32.647;0:57.262;0:59.272;203.8;;Am;Legends;Toyota Gazoo Racing;GF;32.647;57.262;59.272;20.297;20.297;12.35;32.647;21.942;54.589;35.320;1:29.909;28.563;1:58.472;30.709;2:29.181
16;1;6;2:29.116;0;;32.465;0;57.307;0;59.344;0;132.1;16:21.106;16:11:01.345;0:32.465;0:57.307;0:59.344;205.3;;Am;Legends;Toyota Gazoo Racing;GF;32.465;57.307;59.344;20.143;20.143;12.322;32.465;22.177;54.642;35.130;1:29.772;28.641;1:58.413;30.703;2:29.116
16;1;7;2:28.882;0;;32.435;0;57.258;0;59.189;2;132.3;18:49.988;16:13:30.227;0:32.435;0:57.258;0:59.189;203.8;;Am;Legends;Toyota Gazoo Racing;GF;32.435;57.258;59.189;20.119;20.119;12.316;32.435;22.24;54.675;35.018;1:29.693;28.615;1:58.308;30.574;2:28.882
16;1;8;2:28.917;0;;32.525;0;57.041;0;59.351;0;132.3;21:18.905;16:15:59.144;0:32.525;0:57.041;0:59.351;203.0;;Am;Legends;Toyota Gazoo Racing;GF;32.525;57.041;59.351;20.175;20.175;12.35;32.525;22.06;54.585;34.981;1:29.566;28.565;1:58.131;30.786;2:28.917
16;1;9;2:28.726;2;;32.431;2;56.960;0;59.335;0;132.4;23:47.631;16:18:27.870;0:32.431;0:56.960;0:59.335;203.0;;Am;Legends;Toyota Gazoo Racing;GF;32.431;56.96;59.335;20.155;20.155;12.276;32.431;21.877;54.308;35.083;1:29.391;28.656;1:58.047;30.679;2:28.726
16;1;10;2:28.989;0;;32.465;0;57.040;0;59.484;0;132.2;26:16.620;16:20:56.859;0:32.465;0:57.040;0:59.484;203.8;;Am;Legends;Toyota Gazoo Racing;GF;32.465;57.04;59.484;20.165;20.165;12.3;32.465;21.946;54.411;35.094;1:29.505;28.615;1:58.120;30.869;2:28.989
16;1;11;2:28.964;0;;32.581;0;57.170;0;59.213;0;132.2;28:45.584;16:23:25.823;0:32.581;0:57.170;0:59.213;204.5;;Am;Legends;Toyota Gazoo Racing;GF;32.581;57.17;59.213;20.249;20.249;12.332;32.581;21.87;54.451;35.300;1:29.751;28.58;1:58.331;30.633;2:28.964
16;1;12;3:28.929;0;;42.925;0;1:22.627;0;1:23.377;0;94.3;32:14.513;16:26:54.752;0:42.925;1:22.627;1:23.377;102.5;;Am;Legends;Toyota Gazoo Racing;FCY;42.925;82.627;83.377;23.336;23.336;19.589;42.925;27.098;1:10.023;55.529;2:05.552;36.996;2:42.548;46.381;3:28.929
16;1;13;3:44.908;0;;49.895;0;1:30.124;0;1:24.889;0;87.6;35:59.421;16:30:39.660;0:49.895;1:30.124;1:24.889;87.9;;Am;Legends;Toyota Gazoo Racing;FCY;49.895;90.124;84.889;29.952;29.952;19.943;49.895;30.572;1:20.467;59.552;2:20.019;36.86;2:56.879;48.029;3:44.908
16;1;14;2:29.768;0;;32.728;0;57.559;0;59.481;0;131.5;38:29.189;16:33:09.428;0:32.728;0:57.559;0:59.481;206.1;;Am;Legends;Toyota Gazoo Racing;GF;32.728;57.559;59.481;20.322;20.322;12.406;32.728;22.217;54.945;35.342;1:30.287;28.61;1:58.897;30.871;2:29.768
16;1;15;2:29.418;0;;32.654;0;57.389;0;59.375;0;131.8;40:58.607;16:35:38.846;0:32.654;0:57.389;0:59.375;206.9;;Am;Legends;Toyota Gazoo Racing;GF;32.654;57.389;59.375;20.280;20.280;12.374;32.654;22.104;54.758;35.285;1:30.043;28.604;1:58.647;30.771;2:29.418
16;1;16;2:29.363;0;;32.578;0;56.909;2;59.876;0;131.9;43:27.970;16:38:08.209;0:32.578;0:56.909;0:59.876;206.1;;Am;Legends;Toyota Gazoo Racing;GF;32.578;56.909;59.876;20.196;20.196;12.382;32.578;21.937;54.515;34.972;1:29.487;28.646;1:58.133;31.23;2:29.363
16;1;17;2:30.618;0;;33.645;0;57.236;0;59.737;0;130.8;45:58.588;16:40:38.827;0:33.645;0:57.236;0:59.737;207.7;;Am;Legends;Toyota Gazoo Racing;FF;33.645;57.236;59.737;20.405;20.405;13.24;33.645;22.23;55.875;35.006;1:30.881;28.818;1:59.699;30.919;2:30.618
18;1;1;3:47.239;0;;55.179;0;1:28.348;0;1:23.712;0;86.7;3:47.239;15:58:27.478;0:55.179;1:28.348;1:23.712;118.9;;Am;Legends;Toyota Gazoo Racing;FCY;55.179;88.348;83.712;;;;55.179;31.68;1:26.859;56.668;2:23.527;36.202;2:59.729;47.51;3:47.239
18;1;2;2:49.990;0;;45.696;0;1:01.409;0;1:02.885;0;115.9;6:37.229;16:01:17.468;0:45.696;1:01.409;1:02.885;198.5;;Am;Legends;Toyota Gazoo Racing;GF;45.696;61.409;62.885;30.622;30.622;15.074;45.696;24.443;1:10.139;36.966;1:47.105;29.885;2:16.990;33.0;2:49.990
18;1;3;2:36.823;0;;33.833;0;1:00.943;0;1:02.047;0;125.6;9:14.052;16:03:54.291;0:33.833;1:00.943;1:02.047;200.0;;Am;Legends;Toyota Gazoo Racing;GF;33.833;60.943;62.047;21.094;21.094;12.739;33.833;24.321;58.154;36.622;1:34.776;29.702;2:04.478;32.345;2:36.823
18;1;4;2:36.411;0;;34.131;0;1:00.294;0;1:01.986;0;125.9;11:50.463;16:06:30.702;0:34.131;1:00.294;1:01.986;197.1;;Am;Legends;Toyota Gazoo Racing;GF;34.131;60.294;61.986;20.985;20.985;13.146;34.131;23.401;57.532;36.893;1:34.425;29.796;2:04.221;32.19;2:36.411
18;1;5;2:36.255;0;;34.060;0;1:00.425;0;1:01.770;0;126.1;14:26.718;16:09:06.957;0:34.060;1:00.425;1:01.770;197.1;;Am;Legends;Toyota Gazoo Racing;GF;34.06;60.425;61.77;21.120;21.120;12.94;34.060;23.659;57.719;36.766;1:34.485;30.048;2:04.533;31.722;2:36.255
18;1;6;2:34.848;0;;33.747;0;59.223;0;1:01.878;0;127.2;17:01.566;16:11:41.805;0:33.747;0:59.223;1:01.878;196.4;;Am;Legends;Toyota Gazoo Racing;GF;33.747;59.223;61.878;20.930;20.930;12.817;33.747;22.993;56.740;36.230;1:32.970;29.76;2:02.730;32.118;2:34.848
18;1;7;2:35.915;0;;34.106;0;59.953;0;1:01.856;0;126.3;19:37.481;16:14:17.720;0:34.106;0:59.953;1:01.856;197.1;;Am;Legends;Toyota Gazoo Racing;GF;34.106;59.953;61.856;21.210;21.210;12.896;34.106;23.332;57.438;36.621;1:34.059;29.834;2:03.893;32.022;2:35.915
18;1;8;2:36.707;0;;34.587;0;59.969;0;1:02.151;0;125.7;22:14.188;16:16:54.427;0:34.587;0:59.969;1:02.151;197.1;;Am;Legends;Toyota Gazoo Racing;GF;34.587;59.969;62.151;21.433;21.433;13.154;34.587;23.255;57.842;36.714;1:34.556;30.112;2:04.668;32.039;2:36.707
18;1;9;2:36.960;0;;33.915;0;59.428;0;1:03.617;0;125.5;24:51.148;16:19:31.387;0:33.915;0:59.428;1:03.617;194.2;;Am;Legends;Toyota Gazoo Racing;GF;33.915;59.428;63.617;21.043;21.043;12.872;33.915;23.022;56.937;36.406;1:33.343;31.212;2:04.555;32.405;2:36.960
18;1;10;2:34.765;0;;33.613;0;59.602;0;1:01.550;0;127.3;27:25.913;16:22:06.152;0:33.613;0:59.602;1:01.550;200.0;;Am;Legends;Toyota Gazoo Racing;GF;33.613;59.602;61.55;20.759;20.759;12.854;33.613;23.369;56.982;36.233;1:33.215;29.889;2:03.104;31.661;2:34.765
18;1;11;2:38.677;0;;33.973;0;1:00.160;0;1:04.544;0;124.1;30:04.590;16:24:44.829;0:33.973;1:00.160;1:04.544;186.9;;Am;Legends;Toyota Gazoo Racing;FCY;33.973;60.16;64.544;21.014;21.014;12.959;33.973;23.671;57.644;36.489;1:34.133;31.105;2:05.238;33.439;2:38.677
18;1;12;2:37.025;0;;34.222;0;1:00.072;0;1:02.731;0;125.4;32:41.615;16:27:21.854;0:34.222;1:00.072;1:02.731;197.1;;Am;Legends;Toyota Gazoo Racing;FCY;34.222;60.072;62.731;21.164;21.164;13.058;34.222;23.542;57.764;36.530;1:34.294;30.261;2:04.555;32.47;2:37.025
18;1;13;3:26.894;0;;37.388;0;1:30.804;0;1:18.702;0;95.2;36:08.509;16:30:48.748;0:37.388;1:30.804;1:18.702;98.9;;Am;Legends;Toyota Gazoo Racing;GF;37.388;90.804;78.702;23.407;23.407;13.981;37.388;29.463;1:06.851;1:01.341;2:08.192;39.133;2:47.325;39.569;3:26.894
18;1;14;2:39.026;0;;35.138;0;1:00.941;0;1:02.947;0;123.9;38:47.535;16:33:27.774;0:35.138;1:00.941;1:02.947;201.5;;Am;Legends;Toyota Gazoo Racing;GF;35.138;60.941;62.947;22.165;22.165;12.973;35.138;24.012;59.150;36.929;1:36.079;30.564;2:06.643;32.383;2:39.026
18;1;15;2:34.598;0;;34.157;0;59.098;0;1:01.343;2;127.4;41:22.133;16:36:02.372;0:34.157;0:59.098;1:01.343;199.3;;Am;Legends;Toyota Gazoo Racing;GF;34.157;59.098;61.343;21.106;21.106;13.051;34.157;23.231;57.388;35.867;1:33.255;29.339;2:02.594;32.004;2:34.598
18;1;16;2:33.543;2;;33.551;2;58.470;2;1:01.522;0;128.3;43:55.676;16:38:35.915;0:33.551;0:58.470;1:01.522;196.4;;Am;Legends;Toyota Gazoo Racing;GF;33.551;58.47;61.522;20.743;20.743;12.808;33.551;22.894;56.445;35.576;1:32.021;29.904;2:01.925;31.618;2:33.543
18;1;17;2:44.291;0;;34.015;0;1:07.895;0;1:02.381;0;119.9;46:39.967;16:41:20.206;0:34.015;1:07.895;1:02.381;198.5;;Am;Legends;Toyota Gazoo Racing;FF;34.015;67.895;62.381;20.713;20.713;13.302;34.015;31.6;1:05.615;36.295;1:41.910;30.5;2:12.410;31.881;2:44.291
2;1;1;3:52.412;0;B;47.663;0;1:24.393;2;1:40.356;0;84.8;3:52.412;15:58:32.651;0:47.663;1:24.393;1:40.356;105.9;;Am;;Toyota Gazoo Racing;FCY;47.663;84.393;100.356;;;;47.663;28.74;1:16.403;55.653;2:12.056;42.402;2:54.458;57.954;3:52.412
21;1;1;3:42.783;0;;49.532;0;1:23.674;0;1:29.577;0;88.4;3:42.783;15:58:23.022;0:49.532;1:23.674;1:29.577;93.7;;Am;;Toyota Gazoo Racing;FCY;49.532;83.674;89.577;;;;49.532;30.356;1:19.888;53.318;2:13.206;36.194;2:49.400;53.383;3:42.783
21;1;2;2:43.233;0;;44.807;0;57.778;0;1:00.648;0;120.7;6:26.016;16:01:06.255;0:44.807;0:57.778;1:00.648;203.8;;Am;;Toyota Gazoo Racing;GF;44.807;57.778;60.648;31.471;31.471;13.336;44.807;22.335;1:07.142;35.443;1:42.585;28.96;2:11.545;31.688;2:43.233
21;1;3;2:30.747;0;;33.552;0;57.362;0;59.833;0;130.7;8:56.763;16:03:37.002;0:33.552;0:57.362;0:59.833;206.1;;Am;;Toyota Gazoo Racing;GF;33.552;57.362;59.833;20.686;20.686;12.866;33.552;22.173;55.725;35.189;1:30.914;28.935;1:59.849;30.898;2:30.747
21;1;4;2:30.101;0;;32.633;0;57.424;0;1:00.044;0;131.2;11:26.864;16:06:07.103;0:32.633;0:57.424;1:00.044;208.5;;Am;;Toyota Gazoo Racing;GF;32.633;57.424;60.044;20.224;20.224;12.409;32.633;22.277;54.910;35.147;1:30.057;29.067;1:59.124;30.977;2:30.101
21;1;5;2:30.730;0;;32.698;0;57.818;0;1:00.214;0;130.7;13:57.594;16:08:37.833;0:32.698;0:57.818;1:00.214;199.3;;Am;;Toyota Gazoo Racing;GF;32.698;57.818;60.214;20.289;20.289;12.409;32.698;22.281;54.979;35.537;1:30.516;29.312;1:59.828;30.902;2:30.730
21;1;6;2:29.583;0;;32.809;0;57.337;0;59.437;0;131.7;16:27.177;16:11:07.416;0:32.809;0:57.337;0:59.437;202.2;;Am;;Toyota Gazoo Racing;GF;32.809;57.337;59.437;20.450;20.450;12.359;32.809;22.209;55.018;35.128;1:30.146;28.624;1:58.770;30.813;2:29.583
21;1;7;2:28.989;2;;32.585;0;57.150;0;59.254;2;132.2;18:56.166;16:13:36.405;0:32.585;0:57.150;0:59.254;203.8;;Am;;Toyota Gazoo Racing;GF;32.585;57.15;59.254;20.204;20.204;12.381;32.585;22.012;54.597;35.138;1:29.735;28.464;1:58.199;30.79;2:28.989
21;1;8;2:29.032;0;;32.665;0;56.954;2;59.413;0;132.2;21:25.198;16:16:05.437;0:32.665;0:56.954;0:59.413;205.3;;Am;;Toyota Gazoo Racing;GF;32.665;56.954;59.413;20.288;20.288;12.377;32.665;22.023;54.688;34.931;1:29.619;28.584;1:58.203;30.829;2:29.032
21;1;9;2:29.621;0;;32.444;2;57.418;0;59.759;0;131.7;23:54.819;16:18:35.058;0:32.444;0:57.418;0:59.759;204.5;;Am;;Toyota Gazoo Racing;GF;32.444;57.418;59.759;20.163;20.163;12.281;32.444;22.273;54.717;35.145;1:29.862;28.642;1:58.504;31.117;2:29.621
21;1;10;2:29.929;0;;32.858;0;57.407;0;59.664;0;131.4;26:24.748;16:21:04.987;0:32.858;0:57.407;0:59.664;204.5;;Am;;Toyota Gazoo Racing;GF;32.858;57.407;59.664;20.315;20.315;12.543;32.858;22.313;55.171;35.094;1:30.265;28.69;1:58.955;30.974;2:29.929
21;1;11;2:29.991;0;;32.757;0;57.325;0;59.909;0;131.3;28:54.739;16:23:34.978;0:32.757;0:57.325;0:59.909;203.8;;Am;;Toyota Gazoo Racing;FCY;32.757;57.325;59.909;20.265;20.265;12.492;32.757;22.175;54.932;35.150;1:30.082;28.812;1:58.894;31.097;2:29.991
21;1;12;3:23.924;0;;37.607;0;1:23.937;0;1:22.380;0;96.6;32:18.663;16:26:58.902;0:37.607;1:23.937;1:22.380;103.3;;Am;;Toyota Gazoo Racing;FCY;37.607;83.937;82.38;21.913;21.913;15.694;37.607;26.773;1:04.380;57.164;2:01.544;36.405;2:37.949;45.975;3:23.924
21;1;13;3:42.609;0;;49.075;0;1:30.683;0;1:22.851;0;88.5;36:01.272;16:30:41.511;0:49.075;1:30.683;1:22.851;78.7;;Am;;Toyota Gazoo Racing;GF;49.075;90.683;82.851;31.427;31.427;17.648;49.075;31.032;1:20.107;59.651;2:19.758;35.82;2:55.578;47.031;3:42.609
21;1;14;2:31.319;0;;33.260;0;58.177;0;59.882;0;130.2;38:32.591;16:33:12.830;0:33.260;0:58.177;0:59.882;207.7;;Am;;Toyota Gazoo Racing;GF;33.26;58.177;59.882;20.531;20.531;12.729;33.260;22.959;56.219;35.218;1:31.437;28.894;2:00.331;30.988;2:31.319
21;1;15;2:30.304;0;;32.913;0;57.762;0;59.629;0;131.1;41:02.895;16:35:43.134;0:32.913;0:57.762;0:59.629;206.1;;Am;;Toyota Gazoo Racing;GF;32.913;57.762;59.629;20.569;20.569;12.344;32.913;22.534;55.447;35.228;1:30.675;28.795;1:59.470;30.834;2:30.304
21;1;16;2:29.756;0;;32.893;0;57.479;0;59.384;0;131.5;43:32.651;16:38:12.890;0:32.893;0:57.479;0:59.384;206.1;;Am;;Toyota Gazoo Racing;GF;32.893;57.479;59.384;20.444;20.444;12.449;32.893;22.018;54.911;35.461;1:30.372;28.609;1:58.981;30.775;2:29.756
21;1;17;2:31.697;0;;32.501;0;57.815;0;1:01.381;0;129.9;46:04.348;16:40:44.587;0:32.501;0:57.815;1:01.381;207.7;;Am;;Toyota Gazoo Racing;FF;32.501;57.815;61.381;20.117;20.117;12.384;32.501;22.739;55.240;35.076;1:30.316;29.408;1:59.724;31.973;2:31.697
3;1;1;3:45.016;0;;51.110;0;1:27.200;0;1:26.706;0;87.5;3:45.016;15:58:25.255;0:51.110;1:27.200;1:26.706;102.1;;Am;Legends ;Toyota Gazoo Racing;FCY;51.11;87.2;86.706;;;;51.110;28.886;1:19.996;58.314;2:18.310;37.845;2:56.155;48.861;3:45.016
3;1;2;2:47.237;0;;44.356;0;1:00.329;0;1:02.552;0;117.8;6:32.253;16:01:12.492;0:44.356;1:00.329;1:02.552;202.2;;Am;Legends ;Toyota Gazoo Racing;GF;44.356;60.329;62.552;30.884;30.884;13.472;44.356;24.019;1:08.375;36.310;1:44.685;29.98;2:14.665;32.572;2:47.237
3;1;3;2:32.634;0;;33.880;0;58.394;0;1:00.360;0;129.1;9:04.887;16:03:45.126;0:33.880;0:58.394;1:00.360;205.3;;Am;Legends ;Toyota Gazoo Racing;GF;33.88;58.394;60.36;21.045;21.045;12.835;33.880;22.701;56.581;35.693;1:32.274;29.297;2:01.571;31.063;2:32.634
3;1;4;2:32.869;0;;33.431;0;58.808;0;1:00.630;0;128.9;11:37.756;16:06:17.995;0:33.431;0:58.808;1:00.630;201.5;;Am;Legends ;Toyota Gazoo Racing;GF;33.431;58.808;60.63;20.796;20.796;12.635;33.431;23.111;56.542;35.697;1:32.239;29.345;2:01.584;31.285;2:32.869
3;1;5;2:32.654;0;;33.122;0;58.989;0;1:00.543;0;129.0;14:10.410;16:08:50.649;0:33.122;0:58.989;1:00.543;200.0;;Am;Legends ;Toyota Gazoo Racing;GF;33.122;58.989;60.543;20.687;20.687;12.435;33.122;23.052;56.174;35.937;1:32.111;29.352;2:01.463;31.191;2:32.654
3;1;6;2:31.387;0;;32.914;2;58.317;0;1:00.156;0;130.1;16:41.797;16:11:22.036;0:32.914;0:58.317;1:00.156;200.7;;Am;Legends ;Toyota Gazoo Racing;GF;32.914;58.317;60.156;20.435;20.435;12.479;32.914;22.453;55.367;35.864;1:31.231;29.195;2:00.426;30.961;2:31.387
3;1;7;2:31.641;0;;33.072;0;57.960;0;1:00.609;0;129.9;19:13.438;16:13:53.677;0:33.072;0:57.960;1:00.609;203.8;;Am;Legends ;Toyota Gazoo Racing;GF;33.072;57.96;60.609;20.586;20.586;12.486;33.072;22.653;55.725;35.307;1:31.032;29.244;2:00.276;31.365;2:31.641
3;1;8;2:31.769;0;;33.018;0;58.185;0;1:00.566;0;129.8;21:45.207;16:16:25.446;0:33.018;0:58.185;1:00.566;203.8;;Am;Legends ;Toyota Gazoo Racing;GF;33.018;58.185;60.566;20.535;20.535;12.483;33.018;22.585;55.603;35.600;1:31.203;29.221;2:00.424;31.345;2:31.769
3;1;9;2:32.891;0;;33.139;0;58.339;0;1:01.413;0;128.8;24:18.098;16:18:58.337;0:33.139;0:58.339;1:01.413;200.7;;Am;Legends ;Toyota Gazoo Racing;GF;33.139;58.339;61.413;20.706;20.706;12.433;33.139;22.587;55.726;35.752;1:31.478;29.978;2:01.456;31.435;2:32.891
3;1;10;2:31.035;2;;33.122;0;57.876;0;1:00.037;2;130.4;26:49.133;16:21:29.372;0:33.122;0:57.876;1:00.037;200.0;;Am;Legends ;Toyota Gazoo Racing;GF;33.122;57.876;60.037;20.650;20.650;12.472;33.122;22.374;55.496;35.502;1:30.998;28.914;1:59.912;31.123;2:31.035
3;1;11;2:32.918;0;;33.117;0;58.160;0;1:01.641;0;128.8;29:22.051;16:24:02.290;0:33.117;0:58.160;1:01.641;200.0;;Am;Legends ;Toyota Gazoo Racing;FCY;33.117;58.16;61.641;20.654;20.654;12.463;33.117;22.497;55.614;35.663;1:31.277;29.015;2:00.292;32.626;2:32.918
3;1;12;3:02.216;0;;33.447;0;1:08.053;0;1:20.716;0;108.1;32:24.267;16:27:04.506;0:33.447;1:08.053;1:20.716;106.7;;Am;Legends ;Toyota Gazoo Racing;FCY;33.447;68.053;80.716;20.882;20.882;12.565;33.447;22.634;56.081;45.419;1:41.500;35.977;2:17.477;44.739;3:02.216
3;1;13;3:40.618;0;;48.983;0;1:30.576;0;1:21.059;0;89.3;36:04.885;16:30:45.124;0:48.983;1:30.576;1:21.059;92.3;;Am;Legends ;Toyota Gazoo Racing;GF;48.983;90.576;81.059;33.054;33.054;15.929;48.983;30.363;1:19.346;1:00.213;2:19.559;36.156;2:55.715;44.903;3:40.618
3;1;14;2:31.913;0;;33.338;0;57.913;0;1:00.662;0;129.7;38:36.798;16:33:17.037;0:33.338;0:57.913;1:00.662;207.7;;Am;Legends ;Toyota Gazoo Racing;GF;33.338;57.913;60.662;20.789;20.789;12.549;33.338;22.42;55.758;35.493;1:31.251;29.359;2:00.610;31.303;2:31.913
3;1;15;2:32.195;0;;33.188;0;57.685;0;1:01.322;0;129.4;41:08.993;16:35:49.232;0:33.188;0:57.685;1:01.322;208.5;;Am;Legends ;Toyota Gazoo Racing;GF;33.188;57.685;61.322;20.607;20.607;12.581;33.188;22.417;55.605;35.268;1:30.873;29.218;2:00.091;32.104;2:32.195
3;1;16;2:31.465;0;;33.166;0;57.800;0;1:00.499;0;130.1;43:40.458;16:38:20.697;0:33.166;0:57.800;1:00.499;205.3;;Am;Legends ;Toyota Gazoo Racing;GF;33.166;57.8;60.499;20.792;20.792;12.374;33.166;22.562;55.728;35.238;1:30.966;29.275;2:00.241;31.224;2:31.465
3;1;17;2:31.475;0;;33.087;0;57.593;2;1:00.795;0;130.0;46:11.933;16:40:52.172;0:33.087;0:57.593;1:00.795;201.5;;Am;Legends ;Toyota Gazoo Racing;FF;33.087;57.593;60.795;20.681;20.681;12.406;33.087;22.023;55.110;35.570;1:30.680;29.327;2:00.007;31.468;2:31.475
31;1;1;3:43.327;0;;50.240;0;1:24.373;0;1:28.714;0;88.2;3:43.327;15:58:23.566;0:50.240;1:24.373;1:28.714;92.2;;Am;;Toyota Gazoo Racing;FCY;50.24;84.373;88.714;;;;50.240;31.269;1:21.509;53.104;2:14.613;36.365;2:50.978;52.349;3:43.327
31;1;2;2:49.529;0;;45.472;0;1:00.587;0;1:03.470;0;116.2;6:32.856;16:01:13.095;0:45.472;1:00.587;1:03.470;201.5;;Am;;Toyota Gazoo Racing;GF;45.472;60.587;63.47;31.885;31.885;13.587;45.472;23.672;1:09.144;36.915;1:46.059;30.406;2:16.465;33.064;2:49.529
31;1;3;2:43.327;0;B;33.843;0;1:00.283;0;1:09.201;0;120.6;9:16.183;16:03:56.422;0:33.843;1:00.283;1:09.201;196.4;;Am;;Toyota Gazoo Racing;GF;33.843;60.283;69.201;21.123;21.123;12.72;33.843;23.787;57.630;36.496;1:34.126;30.61;2:04.736;38.591;2:43.327
31;1;4;4:08.091;0;;2:04.162;0;1:00.329;0;1:03.600;0;79.4;13:24.274;16:08:04.513;2:04.162;1:00.329;1:03.600;197.8;0:01:43.847;Am;;Toyota Gazoo Racing;GF;124.162;60.329;63.6;1:51.281;1:51.281;12.881;2:04.162;23.733;2:27.895;36.596;3:04.491;30.893;3:35.384;32.707;4:08.091
31;1;5;2:43.425;0;B;33.795;0;1:00.595;0;1:09.035;0;120.5;16:07.699;16:10:47.938;0:33.795;1:00.595;1:09.035;198.5;;Am;;Toyota Gazoo Racing;GF;33.795;60.595;69.035;21.045;21.045;12.75;33.795;23.871;57.666;36.724;1:34.390;30.864;2:05.254;38.171;2:43.425
31;1;6;12:21.996;0;;10:23.187;0;58.584;0;1:00.225;0;26.5;28:29.695;16:23:09.934;10:23.187;0:58.584;1:00.225;200.0;0:10:02.978;Am;;Toyota Gazoo Racing;GF;623.187;58.584;60.225;10:10.394;10:10.394;12.793;10:23.187;22.893;10:46.080;35.691;11:21.771;29.379;11:51.150;30.846;12:21.996
31;1;7;2:32.717;0;;33.155;0;59.011;0;1:00.551;0;129.0;31:02.412;16:25:42.651;0:33.155;0:59.011;1:00.551;198.5;;Am;;Toyota Gazoo Racing;FCY;33.155;59.011;60.551;20.596;20.596;12.559;33.155;22.895;56.050;36.116;1:32.166;29.26;2:01.426;31.291;2:32.717
31;1;8;2:32.924;0;;32.999;0;1:00.021;0;59.904;0;128.8;33:35.336;16:28:15.575;0:32.999;1:00.021;0:59.904;197.1;;Am;;Toyota Gazoo Racing;FCY;32.999;60.021;59.904;20.450;20.450;12.549;32.999;22.145;55.144;37.876;1:33.020;28.882;2:01.902;31.022;2:32.924
31;1;9;2:34.138;0;;33.073;0;59.026;0;1:02.039;0;127.8;36:09.474;16:30:49.713;0:33.073;0:59.026;1:02.039;190.1;;Am;;Toyota Gazoo Racing;GF;33.073;59.026;62.039;20.584;20.584;12.489;33.073;22.992;56.065;36.034;1:32.099;29.067;2:01.166;32.972;2:34.138
31;1;10;2:33.363;0;;33.290;0;59.869;0;1:00.204;0;128.4;38:42.837;16:33:23.076;0:33.290;0:59.869;1:00.204;202.2;;Am;;Toyota Gazoo Racing;GF;33.29;59.869;60.204;20.591;20.591;12.699;33.290;24.126;57.416;35.743;1:33.159;29.24;2:02.399;30.964;2:33.363
31;1;11;2:31.057;0;;32.939;0;58.321;0;59.797;0;130.4;41:13.894;16:35:54.133;0:32.939;0:58.321;0:59.797;206.1;;Am;;Toyota Gazoo Racing;GF;32.939;58.321;59.797;20.185;20.185;12.754;32.939;23.239;56.178;35.082;1:31.260;28.892;2:00.152;30.905;2:31.057
31;1;12;2:30.680;0;;32.802;0;57.684;2;1:00.194;0;130.7;43:44.574;16:38:24.813;0:32.802;0:57.684;1:00.194;204.5;;Am;;Toyota Gazoo Racing;GF;32.802;57.684;60.194;20.290;20.290;12.512;32.802;22.459;55.261;35.225;1:30.486;28.744;1:59.230;31.45;2:30.680
